File Creation Date,2025-04-21
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2023/12/03,Red barracuda,Cs-137,,8.3,Bq/kg
2023/12/03,Hairtail,Cs-137,,7.4,Bq/kg
2023/12/03,Littlemouth flounder,Cs-137,,7.3,Bq/kg
2023/12/02,Crimson sea bream,Cs-134,,9.5,Bq/kg
2023/12/02,Red sea bream,Cs-134,,7.2,Bq/kg
2023/12/02,Striped jewfish,Cs-134,,7.9,Bq/kg
2023/12/02,Redwing searobin,Cs-134,,9.7,Bq/kg
2023/12/02,Takifugu snyderi,Cs-134,,8.5,Bq/kg
2023/12/02,Ridged-eye flounder,Cs-134,,7.8,Bq/kg
2023/12/02,Mirror dory,Cs-134,,11,Bq/kg
2023/12/02,Smooth dogfish,Cs-134,,9.5,Bq/kg
2023/12/02,Whip stingray,Cs-134,,8.8,Bq/kg
2023/12/02,Horsehead tilefish,Cs-134,,11,Bq/kg
2023/12/02,Red cornetfish,Cs-134,,7.4,Bq/kg
2023/12/02,Angelfish,Cs-134,,10,Bq/kg
2023/12/02,Japanese eagle ray,Cs-134,,9.1,Bq/kg
2023/12/02,Crimson sea bream,Cs-137,,7.5,Bq/kg
2023/12/02,Red sea bream,Cs-137,,8.6,Bq/kg
2023/12/02,Striped jewfish,Cs-137,,6.3,Bq/kg
2023/12/02,Redwing searobin,Cs-137,,8.1,Bq/kg
2023/12/02,Takifugu snyderi,Cs-137,,8.8,Bq/kg
2023/12/02,Ridged-eye flounder,Cs-137,,7.9,Bq/kg
2023/12/02,Mirror dory,Cs-137,,7.5,Bq/kg
2023/12/02,Smooth dogfish,Cs-137,,7.3,Bq/kg
2023/12/02,Whip stingray,Cs-137,,8.4,Bq/kg
2023/12/02,Horsehead tilefish,Cs-137,,7.4,Bq/kg
2023/12/02,Red cornetfish,Cs-137,,6.9,Bq/kg
2023/12/02,Angelfish,Cs-137,,6.8,Bq/kg
2023/12/02,Japanese eagle ray,Cs-137,,7.1,Bq/kg
2023/11/29,Blackbanded trevally,Cs-134,,8.3,Bq/kg-fresh
2023/11/29,Blackbanded trevally,Cs-137,,6.8,Bq/kg-fresh
2023/11/26,Japanese amberjack,Cs-134,,7.4,Bq/kg-fresh
2023/11/26,Japanese amberjack,Cs-137,,8.2,Bq/kg-fresh
2023/11/19,Black rockfish,Cs-134,,8.6,Bq/kg-fresh
2023/11/19,Black rockfish,Cs-134,,9.7,Bq/kg-fresh
2023/11/19,Black rockfish,Cs-134,,9,Bq/kg-fresh
2023/11/19,Black rockfish,Cs-137,,8.3,Bq/kg-fresh
2023/11/19,Black rockfish,Cs-137,,7.2,Bq/kg-fresh
2023/11/19,Black rockfish,Cs-137,,7.6,Bq/kg-fresh
2023/11/17,Whip stingray,Cs-134,,8.1,Bq/kg-fresh
2023/11/17,Whip stingray,Cs-137,,6.4,Bq/kg-fresh
2023/11/05,Black rockfish,Cs-134,,9.6,Bq/kg-fresh
2023/11/05,Greenling,Cs-134,,7.5,Bq/kg-fresh
2023/11/05,Black rockfish,Cs-137,,8.7,Bq/kg-fresh
2023/11/05,Greenling,Cs-137,,8.6,Bq/kg-fresh
2023/10/28,Crimson sea bream,Cs-134,,7.8,Bq/kg-fresh
2023/10/28,Redwing searobin,Cs-134,,10,Bq/kg-fresh
2023/10/28,Takifugu snyderi,Cs-134,,9.5,Bq/kg-fresh
2023/10/28,White croaker,Cs-134,,9.6,Bq/kg-fresh
2023/10/28,Jack mackerel,Cs-134,,8,Bq/kg-fresh
2023/10/28,Marbled sole,Cs-134,,8.4,Bq/kg-fresh
2023/10/28,Chub mackerel,Cs-134,,9.1,Bq/kg-fresh
2023/10/28,Roundnose flounder,Cs-134,,9.3,Bq/kg-fresh
2023/10/28,Ridged-eye flounder,Cs-134,,11,Bq/kg-fresh
2023/10/28,Hairtail,Cs-134,,8.4,Bq/kg-fresh
2023/10/28,Littlemouth flounder,Cs-134,,8.6,Bq/kg-fresh
2023/10/28,Horsehead tilefish,Cs-134,,6.4,Bq/kg-fresh
2023/10/28,Common skate,Cs-134,,8.8,Bq/kg-fresh
2023/10/28,Pacific rudderfish,Cs-134,,9.1,Bq/kg-fresh
2023/10/28,John dory,Cs-134,,10,Bq/kg-fresh
2023/10/28,Japanese barracuda,Cs-134,,9.1,Bq/kg-fresh
2023/10/28,Whitefin trevally,Cs-134,,9.8,Bq/kg-fresh
2023/10/28,Round herring,Cs-134,,9.7,Bq/kg-fresh
2023/10/28,Crimson sea bream,Cs-137,,7.6,Bq/kg-fresh
2023/10/28,Redwing searobin,Cs-137,,7.9,Bq/kg-fresh
2023/10/28,Takifugu snyderi,Cs-137,,7.3,Bq/kg-fresh
2023/10/28,White croaker,Cs-137,,8.5,Bq/kg-fresh
2023/10/28,Jack mackerel,Cs-137,,6.9,Bq/kg-fresh
2023/10/28,Marbled sole,Cs-137,,7.2,Bq/kg-fresh
2023/10/28,Chub mackerel,Cs-137,,7.5,Bq/kg-fresh
2023/10/28,Roundnose flounder,Cs-137,,8.5,Bq/kg-fresh
2023/10/28,Ridged-eye flounder,Cs-137,,7.9,Bq/kg-fresh
2023/10/28,Hairtail,Cs-137,,7.6,Bq/kg-fresh
2023/10/28,Littlemouth flounder,Cs-137,,8.4,Bq/kg-fresh
2023/10/28,Horsehead tilefish,Cs-137,,7.3,Bq/kg-fresh
2023/10/28,Common skate,Cs-137,,8.4,Bq/kg-fresh
2023/10/28,Pacific rudderfish,Cs-137,,7.2,Bq/kg-fresh
2023/10/28,John dory,Cs-137,,7.7,Bq/kg-fresh
2023/10/28,Japanese barracuda,Cs-137,,8.4,Bq/kg-fresh
2023/10/28,Whitefin trevally,Cs-137,,8.9,Bq/kg-fresh
2023/10/28,Round herring,Cs-137,,8.9,Bq/kg-fresh
2023/10/25,Japanese barracuda,Cs-134,,9.9,Bq/kg-fresh
2023/10/25,Japanese barracuda,Cs-137,,7.8,Bq/kg-fresh
2023/10/22,Bluefin searobin,Cs-134,,8,Bq/kg-fresh
2023/10/22,Takifugu snyderi,Cs-134,,8.5,Bq/kg-fresh
2023/10/22,Honnibe crocker,Cs-134,,8.5,Bq/kg-fresh
2023/10/22,Jack mackerel,Cs-134,,8.3,Bq/kg-fresh
2023/10/22,Marbled sole,Cs-134,,9.2,Bq/kg-fresh
2023/10/22,Chub mackerel,Cs-134,,9.6,Bq/kg-fresh
2023/10/22,Roundnose flounder,Cs-134,,10,Bq/kg-fresh
2023/10/22,Willowy flounder,Cs-134,,9.1,Bq/kg-fresh
2023/10/22,Conger eel,Cs-134,,7.7,Bq/kg-fresh
2023/10/22,Red barracuda,Cs-134,,10,Bq/kg-fresh
2023/10/22,Hairtail,Cs-134,,11,Bq/kg-fresh
2023/10/22,Japanese amberjack,Cs-134,,9,Bq/kg-fresh
2023/10/22,Blackthroat seaperch,Cs-134,,7.6,Bq/kg-fresh
2023/10/22,John dory,Cs-134,,11,Bq/kg-fresh
2023/10/22,Lizardfish,Cs-134,,8,Bq/kg-fresh
2023/10/22,Whitefin trevally,Cs-134,,9.1,Bq/kg-fresh
2023/10/22,Round herring,Cs-134,,8.3,Bq/kg-fresh
2023/10/22,Bluefin searobin,Cs-137,,8.2,Bq/kg-fresh
2023/10/22,Takifugu snyderi,Cs-137,,8.2,Bq/kg-fresh
2023/10/22,Honnibe crocker,Cs-137,,6.4,Bq/kg-fresh
2023/10/22,Jack mackerel,Cs-137,,7.4,Bq/kg-fresh
2023/10/22,Marbled sole,Cs-137,,8.3,Bq/kg-fresh
2023/10/22,Chub mackerel,Cs-137,,8.6,Bq/kg-fresh
2023/10/22,Roundnose flounder,Cs-137,,7,Bq/kg-fresh
2023/10/22,Willowy flounder,Cs-137,,7.7,Bq/kg-fresh
2023/10/22,Conger eel,Cs-137,,6.9,Bq/kg-fresh
2023/10/22,Red barracuda,Cs-137,,7.7,Bq/kg-fresh
2023/10/22,Hairtail,Cs-137,,7.9,Bq/kg-fresh
2023/10/22,Japanese amberjack,Cs-137,,7.7,Bq/kg-fresh
2023/10/22,Blackthroat seaperch,Cs-137,,6.8,Bq/kg-fresh
2023/10/22,John dory,Cs-137,,8.2,Bq/kg-fresh
2023/10/22,Lizardfish,Cs-137,,7.3,Bq/kg-fresh
2023/10/22,Whitefin trevally,Cs-137,,6.8,Bq/kg-fresh
2023/10/22,Round herring,Cs-137,,8.5,Bq/kg-fresh
2023/10/21,Redwing searobin,Cs-134,,8.9,Bq/kg-fresh
2023/10/21,White croaker,Cs-134,,8.1,Bq/kg-fresh
2023/10/21,Fox jacopever,Cs-134,,7.9,Bq/kg-fresh
2023/10/21,Ridged-eye flounder,Cs-134,,9.5,Bq/kg-fresh
2023/10/21,Red cornetfish,Cs-134,,9.8,Bq/kg-fresh
2023/10/21,Threadsail filefish,Cs-134,,8.4,Bq/kg-fresh
2023/10/21,Horn Dragonet,Cs-134,,7.9,Bq/kg-fresh
2023/10/21,Redwing searobin,Cs-137,,8.1,Bq/kg-fresh
2023/10/21,White croaker,Cs-137,,8.7,Bq/kg-fresh
2023/10/21,Fox jacopever,Cs-137,,8,Bq/kg-fresh
2023/10/21,Ridged-eye flounder,Cs-137,,6.5,Bq/kg-fresh
2023/10/21,Red cornetfish,Cs-137,,8.9,Bq/kg-fresh
2023/10/21,Threadsail filefish,Cs-137,,7.6,Bq/kg-fresh
2023/10/21,Horn Dragonet,Cs-137,,8,Bq/kg-fresh
2023/10/15,Sea bass,Cs-134,,8.9,Bq/kg-fresh
2023/10/15,Sea bass,Cs-137,,7.5,Bq/kg-fresh
2023/10/14,Marbled sole,Cs-134,,8.9,Bq/kg-fresh
2023/10/14,Greenling,Cs-134,,9.3,Bq/kg-fresh
2023/10/14,Ridged-eye flounder,Cs-134,,8,Bq/kg-fresh
2023/10/14,Marbled sole,Cs-137,,8.2,Bq/kg-fresh
2023/10/14,Greenling,Cs-137,,6.7,Bq/kg-fresh
2023/10/14,Ridged-eye flounder,Cs-137,,7.4,Bq/kg-fresh
2023/10/11,Whitefin trevally,Cs-134,,8.3,Bq/kg-fresh
2023/10/11,Whitefin trevally,Cs-137,,8.7,Bq/kg-fresh
2023/10/01,Olive flounder,Cs-134,,7.2,Bq/kg-fresh
2023/10/01,Red sea bream,Cs-134,,8.4,Bq/kg-fresh
2023/10/01,Flathead,Cs-134,,8.9,Bq/kg-fresh
2023/10/01,Olive flounder,Cs-137,,7.5,Bq/kg-fresh
2023/10/01,Red sea bream,Cs-137,,8.4,Bq/kg-fresh
2023/10/01,Flathead,Cs-137,,8.1,Bq/kg-fresh
2023/09/23,Black rockfish,Cs-134,,8.7,Bq/kg-fresh
2023/09/23,Black rockfish,Cs-134,,8.5,Bq/kg-fresh
2023/09/23,Goldeye rockfish,Cs-134,,8.9,Bq/kg-fresh
2023/09/23,Black rockfish,Cs-137,,6.4,Bq/kg-fresh
2023/09/23,Black rockfish,Cs-137,,6.9,Bq/kg-fresh
2023/09/23,Goldeye rockfish,Cs-137,,8.8,Bq/kg-fresh
2023/09/10,Black rockfish,Cs-134,,7,Bq/kg-fresh
2023/09/10,Black rockfish,Cs-134,,8.7,Bq/kg-fresh
2023/09/10,Jack mackerel,Cs-134,,9.1,Bq/kg-fresh
2023/09/10,Globefish,Cs-134,,9.6,Bq/kg-fresh
2023/09/10,Conger eel,Cs-134,,9,Bq/kg-fresh
2023/09/10,Hairtail,Cs-134,,7.8,Bq/kg-fresh
2023/09/10,Goldeye rockfish,Cs-134,,11,Bq/kg-fresh
2023/09/10,Black rockfish,Cs-137,,6.5,Bq/kg-fresh
2023/09/10,Black rockfish,Cs-137,,7.5,Bq/kg-fresh
2023/09/10,Jack mackerel,Cs-137,,7.5,Bq/kg-fresh
2023/09/10,Globefish,Cs-137,,7.3,Bq/kg-fresh
2023/09/10,Conger eel,Cs-137,,7.9,Bq/kg-fresh
2023/09/10,Hairtail,Cs-137,,7.1,Bq/kg-fresh
2023/09/10,Goldeye rockfish,Cs-137,,7.9,Bq/kg-fresh
2023/07/09,Black rockfish,Cs-134,,8.1,Bq/kg-fresh
2023/07/09,Sebastes cheni,Cs-134,,8.2,Bq/kg-fresh
2023/07/09,Black rockfish,Cs-137,,6.7,Bq/kg-fresh
2023/07/09,Sebastes cheni,Cs-137,,8.4,Bq/kg-fresh
2023/06/11,Red sea bream,Cs-134,,8.5,Bq/kg-fresh
2023/06/11,Jack mackerel,Cs-134,,11,Bq/kg-fresh
2023/06/11,Chub mackerel,Cs-134,,8,Bq/kg-fresh
2023/06/11,Willowy flounder,Cs-134,,10,Bq/kg-fresh
2023/06/11,Conger eel,Cs-134,,6.9,Bq/kg-fresh
2023/06/11,True sardine,Cs-134,,9.7,Bq/kg-fresh
2023/06/11,Red sea bream,Cs-137,,8.8,Bq/kg-fresh
2023/06/11,Jack mackerel,Cs-137,,7.7,Bq/kg-fresh
2023/06/11,Chub mackerel,Cs-137,,8.3,Bq/kg-fresh
2023/06/11,Willowy flounder,Cs-137,,8.5,Bq/kg-fresh
2023/06/11,Conger eel,Cs-137,,7.3,Bq/kg-fresh
2023/06/11,True sardine,Cs-137,,9.7,Bq/kg-fresh
2023/06/04,Redwing searobin,Cs-134,,11,Bq/kg-fresh
2023/06/04,Yellow goosefish,Cs-134,,9.7,Bq/kg-fresh
2023/06/04,White croaker,Cs-134,,8.1,Bq/kg-fresh
2023/06/04,Roundnose flounder,Cs-134,,9.8,Bq/kg-fresh
2023/06/04,Conger eel,Cs-134,,11,Bq/kg-fresh
2023/06/04,Redwing searobin,Cs-137,,6.2,Bq/kg-fresh
2023/06/04,Yellow goosefish,Cs-137,,8,Bq/kg-fresh
2023/06/04,White croaker,Cs-137,,6.8,Bq/kg-fresh
2023/06/04,Roundnose flounder,Cs-137,,8.1,Bq/kg-fresh
2023/06/04,Conger eel,Cs-137,,6.6,Bq/kg-fresh
2023/05/28,Red sea bream,Cs-134,,9.7,Bq/kg-fresh
2023/05/28,Red sea bream,Cs-137,,9.9,Bq/kg-fresh
2023/05/21,Black rockfish,Cs-134,,8.9,Bq/kg-fresh
2023/05/21,Black rockfish,Cs-134,,7.2,Bq/kg-fresh
2023/05/21,Black rockfish,Cs-137,,8,Bq/kg-fresh
2023/05/21,Black rockfish,Cs-137,,7.1,Bq/kg-fresh
2023/05/14,Stone flounder,Cs-134,,7.8,Bq/kg-fresh
2023/05/14,Crimson sea bream,Cs-134,,7.9,Bq/kg-fresh
2023/05/14,Microstomus achne,Cs-134,,7.7,Bq/kg-fresh
2023/05/14,Olive flounder,Cs-134,,8.1,Bq/kg-fresh
2023/05/14,Bluefin searobin,Cs-134,,9.5,Bq/kg-fresh
2023/05/14,Red sea bream,Cs-134,,8.7,Bq/kg-fresh
2023/05/14,Black sea bream,Cs-134,,7.7,Bq/kg-fresh
2023/05/14,Stone flounder,Cs-137,,8.8,Bq/kg-fresh
2023/05/14,Crimson sea bream,Cs-137,,7.7,Bq/kg-fresh
2023/05/14,Microstomus achne,Cs-137,,6.4,Bq/kg-fresh
2023/05/14,Olive flounder,Cs-137,,6.7,Bq/kg-fresh
2023/05/14,Bluefin searobin,Cs-137,,7.5,Bq/kg-fresh
2023/05/14,Red sea bream,Cs-137,,8.8,Bq/kg-fresh
2023/05/14,Black sea bream,Cs-137,,7.2,Bq/kg-fresh
2023/05/01,Black rockfish,Cs-134,,8.5,Bq/kg-fresh
2023/05/01,Black rockfish,Cs-137,,6.8,Bq/kg-fresh
2023/04/27,Black rockfish,Cs-134,,9.3,Bq/kg-fresh
2023/04/27,Black rockfish,Cs-137,,7.4,Bq/kg-fresh
2023/04/23,Crimson sea bream,Cs-134,,7.2,Bq/kg-fresh
2023/04/23,Microstomus achne,Cs-134,,11,Bq/kg-fresh
2023/04/23,Olive flounder,Cs-134,,8.7,Bq/kg-fresh
2023/04/23,Bluefin searobin,Cs-134,,9.5,Bq/kg-fresh
2023/04/23,Red sea bream,Cs-134,,8.5,Bq/kg-fresh
2023/04/23,Black rockfish,Cs-134,,8.5,Bq/kg-fresh
2023/04/23,Black rockfish,Cs-134,,6.2,Bq/kg-fresh
2023/04/23,Black rockfish,Cs-134,,9.1,Bq/kg-fresh
2023/04/23,Striped jewfish,Cs-134,,11,Bq/kg-fresh
2023/04/23,Redwing searobin,Cs-134,,9,Bq/kg-fresh
2023/04/23,Yellow goosefish,Cs-134,,8.5,Bq/kg-fresh
2023/04/23,Takifugu snyderi,Cs-134,,11,Bq/kg-fresh
2023/04/23,White croaker,Cs-134,,9.1,Bq/kg-fresh
2023/04/23,Sea bass,Cs-134,,8.5,Bq/kg-fresh
2023/04/23,Pointhead flounder,Cs-134,,7.9,Bq/kg-fresh
2023/04/23,Honnibe crocker,Cs-134,,11,Bq/kg-fresh
2023/04/23,Jack mackerel,Cs-134,,9.8,Bq/kg-fresh
2023/04/23,Marbled sole,Cs-134,,7.9,Bq/kg-fresh
2023/04/23,Chub mackerel,Cs-134,,9.6,Bq/kg-fresh
2023/04/23,Globefish,Cs-134,,7.7,Bq/kg-fresh
2023/04/23,Roundnose flounder,Cs-134,,7.3,Bq/kg-fresh
2023/04/23,Ridged-eye flounder,Cs-134,,9.2,Bq/kg-fresh
2023/04/23,Willowy flounder,Cs-134,,9.6,Bq/kg-fresh
2023/04/23,Conger eel,Cs-134,,8.4,Bq/kg-fresh
2023/04/23,Littlemouth flounder,Cs-134,,8.2,Bq/kg-fresh
2023/04/23,Crimson sea bream,Cs-137,,7.1,Bq/kg-fresh
2023/04/23,Microstomus achne,Cs-137,,7.1,Bq/kg-fresh
2023/04/23,Olive flounder,Cs-137,,9.1,Bq/kg-fresh
2023/04/23,Bluefin searobin,Cs-137,,7.7,Bq/kg-fresh
2023/04/23,Red sea bream,Cs-137,,7.2,Bq/kg-fresh
2023/04/23,Black rockfish,Cs-137,,7.3,Bq/kg-fresh
2023/04/23,Black rockfish,Cs-137,,6.1,Bq/kg-fresh
2023/04/23,Black rockfish,Cs-137,,8.5,Bq/kg-fresh
2023/04/23,Striped jewfish,Cs-137,,8.3,Bq/kg-fresh
2023/04/23,Redwing searobin,Cs-137,,7.6,Bq/kg-fresh
2023/04/23,Yellow goosefish,Cs-137,,8.2,Bq/kg-fresh
2023/04/23,Takifugu snyderi,Cs-137,,7.3,Bq/kg-fresh
2023/04/23,White croaker,Cs-137,,7.2,Bq/kg-fresh
2023/04/23,Sea bass,Cs-137,,8.7,Bq/kg-fresh
2023/04/23,Pointhead flounder,Cs-137,,7.2,Bq/kg-fresh
2023/04/23,Honnibe crocker,Cs-137,,7.8,Bq/kg-fresh
2023/04/23,Jack mackerel,Cs-137,,9,Bq/kg-fresh
2023/04/23,Marbled sole,Cs-137,,6.9,Bq/kg-fresh
2023/04/23,Chub mackerel,Cs-137,,5.7,Bq/kg-fresh
2023/04/23,Globefish,Cs-137,,6.9,Bq/kg-fresh
2023/04/23,Roundnose flounder,Cs-137,,7.2,Bq/kg-fresh
2023/04/23,Ridged-eye flounder,Cs-137,,8.1,Bq/kg-fresh
2023/04/23,Willowy flounder,Cs-137,,8.7,Bq/kg-fresh
2023/04/23,Conger eel,Cs-137,,7.3,Bq/kg-fresh
2023/04/23,Littlemouth flounder,Cs-137,,7.8,Bq/kg-fresh
2023/04/09,Microstomus achne,Cs-134,,9.4,Bq/kg-fresh
2023/04/09,Olive flounder,Cs-134,,7.9,Bq/kg-fresh
2023/04/09,Microstomus achne,Cs-137,,7,Bq/kg-fresh
2023/04/09,Olive flounder,Cs-137,,7.3,Bq/kg-fresh
2023/03/26,Stone flounder,Cs-134,,6.4,Bq/kg-fresh
2023/03/26,Olive flounder,Cs-134,,8.3,Bq/kg-fresh
2023/03/26,Bluefin searobin,Cs-134,,11,Bq/kg-fresh
2023/03/26,Red sea bream,Cs-134,,9.4,Bq/kg-fresh
2023/03/26,Takifugu snyderi,Cs-134,,8.3,Bq/kg-fresh
2023/03/26,Pointhead flounder,Cs-134,,8.2,Bq/kg-fresh
2023/03/26,Honnibe crocker,Cs-134,,7.5,Bq/kg-fresh
2023/03/26,Marbled sole,Cs-134,,6.8,Bq/kg-fresh
2023/03/26,Ridged-eye flounder,Cs-134,,8.6,Bq/kg-fresh
2023/03/26,Greenling,Cs-134,,7.5,Bq/kg-fresh
2023/03/26,Conger eel,Cs-134,,9,Bq/kg-fresh
2023/03/26,Stone flounder,Cs-137,,6.3,Bq/kg-fresh
2023/03/26,Olive flounder,Cs-137,,7.1,Bq/kg-fresh
2023/03/26,Bluefin searobin,Cs-137,,7.7,Bq/kg-fresh
2023/03/26,Red sea bream,Cs-137,,9.1,Bq/kg-fresh
2023/03/26,Takifugu snyderi,Cs-137,,6.5,Bq/kg-fresh
2023/03/26,Pointhead flounder,Cs-137,,7.9,Bq/kg-fresh
2023/03/26,Honnibe crocker,Cs-137,,6.9,Bq/kg-fresh
2023/03/26,Marbled sole,Cs-137,,8,Bq/kg-fresh
2023/03/26,Ridged-eye flounder,Cs-137,,8.3,Bq/kg-fresh
2023/03/26,Greenling,Cs-137,,6.7,Bq/kg-fresh
2023/03/26,Conger eel,Cs-137,,8.1,Bq/kg-fresh
2023/03/20,White croaker,Cs-134,,9.5,Bq/kg-fresh
2023/03/20,Honnibe crocker,Cs-134,,8.7,Bq/kg-fresh
2023/03/20,Jack mackerel,Cs-134,,11,Bq/kg-fresh
2023/03/20,Chub mackerel,Cs-134,,9,Bq/kg-fresh
2023/03/20,Conger eel,Cs-134,,9,Bq/kg-fresh
2023/03/20,Red barracuda,Cs-134,,8.2,Bq/kg-fresh
2023/03/20,Icefish,Cs-134,,8.1,Bq/kg-fresh
2023/03/20,Hairtail,Cs-134,,9.8,Bq/kg-fresh
2023/03/20,White croaker,Cs-137,,8.8,Bq/kg-fresh
2023/03/20,Honnibe crocker,Cs-137,,8.2,Bq/kg-fresh
2023/03/20,Jack mackerel,Cs-137,,8.4,Bq/kg-fresh
2023/03/20,Chub mackerel,Cs-137,,7.3,Bq/kg-fresh
2023/03/20,Conger eel,Cs-137,,9.5,Bq/kg-fresh
2023/03/20,Red barracuda,Cs-137,,9.1,Bq/kg-fresh
2023/03/20,Icefish,Cs-137,,6.4,Bq/kg-fresh
2023/03/20,Hairtail,Cs-137,,7.7,Bq/kg-fresh
2023/03/12,Olive flounder,Cs-134,,9,Bq/kg-fresh
2023/03/12,Fox jacopever,Cs-134,,8.9,Bq/kg-fresh
2023/03/12,Olive flounder,Cs-137,,6.9,Bq/kg-fresh
2023/03/12,Fox jacopever,Cs-137,,7,Bq/kg-fresh
2023/03/09,Sea bass,Cs-134,,7.9,Bq/kg-fresh
2023/03/09,Sea bass,Cs-137,,8.8,Bq/kg-fresh
2023/03/08,Sea bass,Cs-134,,9,Bq/kg-fresh
2023/03/08,Sea bass,Cs-137,,11,Bq/kg-fresh
2023/03/06,Sea bass,Cs-134,,9.6,Bq/kg-fresh
2023/03/06,Sea bass,Cs-137,,9,Bq/kg-fresh
2023/03/05,Flathead,Cs-134,,7.2,Bq/kg-fresh
2023/03/05,Flathead,Cs-137,,7.6,Bq/kg-fresh
2023/03/02,Sea bass,Cs-134,,8.4,Bq/kg-fresh
2023/03/02,Sea bass,Cs-137,,7.6,Bq/kg-fresh
2023/03/01,Sea bass,Cs-134,,7.4,Bq/kg-fresh
2023/03/01,Sea bass,Cs-137,,6.9,Bq/kg-fresh
2023/02/27,Black rockfish,Cs-134,,8.9,Bq/kg-fresh
2023/02/27,Sea bass,Cs-134,,9,Bq/kg-fresh
2023/02/27,Black rockfish,Cs-137,,7.7,Bq/kg-fresh
2023/02/27,Sea bass,Cs-137,,6.9,Bq/kg-fresh
2023/02/24,Sea bass,Cs-134,,8.9,Bq/kg-fresh
2023/02/24,Sea bass,Cs-137,,9.3,Bq/kg-fresh
2023/02/19,Crimson sea bream,Cs-134,,11,Bq/kg-fresh
2023/02/19,Bluefin searobin,Cs-134,,8.2,Bq/kg-fresh
2023/02/19,Pointhead flounder,Cs-134,,7.9,Bq/kg-fresh
2023/02/19,Honnibe crocker,Cs-134,,9.9,Bq/kg-fresh
2023/02/19,Marbled sole,Cs-134,,11,Bq/kg-fresh
2023/02/19,Globefish,Cs-134,,8.5,Bq/kg-fresh
2023/02/19,Greenling,Cs-134,,7.6,Bq/kg-fresh
2023/02/19,Spotted hailbut,Cs-134,,8.5,Bq/kg-fresh
2023/02/19,Littlemouth flounder,Cs-134,,12,Bq/kg-fresh
2023/02/19,Crimson sea bream,Cs-137,,7.8,Bq/kg-fresh
2023/02/19,Bluefin searobin,Cs-137,,7.2,Bq/kg-fresh
2023/02/19,Pointhead flounder,Cs-137,,7.2,Bq/kg-fresh
2023/02/19,Honnibe crocker,Cs-137,,8,Bq/kg-fresh
2023/02/19,Marbled sole,Cs-137,,8.4,Bq/kg-fresh
2023/02/19,Globefish,Cs-137,,6.9,Bq/kg-fresh
2023/02/19,Greenling,Cs-137,,8.2,Bq/kg-fresh
2023/02/19,Spotted hailbut,Cs-137,,7.1,Bq/kg-fresh
2023/02/19,Littlemouth flounder,Cs-137,,7.9,Bq/kg-fresh
2023/02/16,Sea bass,Cs-134,,7.8,Bq/kg-fresh
2023/02/16,Sea bass,Cs-134,,9.6,Bq/kg-fresh
2023/02/16,Sea bass,Cs-137,,6.2,Bq/kg-fresh
2023/02/16,Sea bass,Cs-137,,7.5,Bq/kg-fresh
2023/02/12,Olive flounder,Cs-134,,9.8,Bq/kg-fresh
2023/02/12,Yellow goosefish,Cs-134,,8.7,Bq/kg-fresh
2023/02/12,White croaker,Cs-134,,8.3,Bq/kg-fresh
2023/02/12,Sea bass,Cs-134,,8.6,Bq/kg-fresh
2023/02/12,Honnibe crocker,Cs-134,,8.4,Bq/kg-fresh
2023/02/12,Greenling,Cs-134,,9.4,Bq/kg-fresh
2023/02/12,Conger eel,Cs-134,,7.7,Bq/kg-fresh
2023/02/12,True sardine,Cs-134,,9,Bq/kg-fresh
2023/02/12,Olive flounder,Cs-137,,7,Bq/kg-fresh
2023/02/12,Yellow goosefish,Cs-137,,8,Bq/kg-fresh
2023/02/12,White croaker,Cs-137,,7,Bq/kg-fresh
2023/02/12,Sea bass,Cs-137,,7.1,Bq/kg-fresh
2023/02/12,Honnibe crocker,Cs-137,,7.2,Bq/kg-fresh
2023/02/12,Greenling,Cs-137,,8.7,Bq/kg-fresh
2023/02/12,Conger eel,Cs-137,,5.4,Bq/kg-fresh
2023/02/12,True sardine,Cs-137,,6.7,Bq/kg-fresh
2023/02/10,Striped jewfish,Cs-134,,8.1,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,11,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,8,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,8.8,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,9.7,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,8.8,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,8.3,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,9.1,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,8.4,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,8,Bq/kg-fresh
2023/02/10,Sea bass,Cs-134,,6.1,Bq/kg-fresh
2023/02/10,Spotted hailbut,Cs-134,,8.8,Bq/kg-fresh
2023/02/10,Striped jewfish,Cs-137,,7.3,Bq/kg-fresh
2023/02/10,Sea bass,Cs-137,,7.6,Bq/kg-fresh
2023/02/10,Sea bass,Cs-137,,6.4,Bq/kg-fresh
2023/02/10,Sea bass,Cs-137,,8.2,Bq/kg-fresh
2023/02/10,Sea bass,Cs-137,,7.9,Bq/kg-fresh
2023/02/10,Sea bass,Cs-137,,9.5,Bq/kg-fresh
2023/02/10,Sea bass,Cs-137,,7.8,Bq/kg-fresh
