File Creation Date,2025-04-23
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/09/16,Greenling,Cs-134,,9.5,Bq/kg
2024/09/16,Redwing searobin,Cs-134,,9.1,Bq/kg
2024/09/16,Bluefin searobin,Cs-134,,8.5,Bq/kg
2024/09/16,Ridged-eye flounder,Cs-134,,7.5,Bq/kg
2024/09/16,Ridged-eye flounder,Cs-134,,9.4,Bq/kg
2024/09/16,Red sea bream,Cs-134,,8.3,Bq/kg
2024/09/16,Smooth dogfish,Cs-134,,6.7,Bq/kg
2024/09/16,Takifugu snyderi,Cs-137,,8.1,Bq/kg
2024/09/16,Marbled sole,Cs-137,,7.7,Bq/kg
2024/09/16,Greenling,Cs-137,,6.1,Bq/kg
2024/09/16,Redwing searobin,Cs-137,,8.2,Bq/kg
2024/09/16,Bluefin searobin,Cs-137,,7,Bq/kg
2024/09/16,Ridged-eye flounder,Cs-137,,5.1,Bq/kg
2024/09/16,Ridged-eye flounder,Cs-137,,7.6,Bq/kg
2024/09/16,Red sea bream,Cs-137,,7.9,Bq/kg
2024/09/16,Smooth dogfish,Cs-137,,7.7,Bq/kg
2024/09/10,Redwing searobin,Cs-134,,8.9,Bq/kg
2024/09/10,Yellowfin seabream,Cs-134,,7.6,Bq/kg
2024/09/10,Common dolphinfish,Cs-134,,7.2,Bq/kg
2024/09/10,Redwing searobin,Cs-137,,8.3,Bq/kg
2024/09/10,Yellowfin seabream,Cs-137,,7.8,Bq/kg
2024/09/10,Common dolphinfish,Cs-137,,8.8,Bq/kg
2024/09/08,Jack mackerel,Cs-134,,9.1,Bq/kg
2024/09/08,Common skate,Cs-134,,9.7,Bq/kg
2024/09/08,Conger eel,Cs-134,,7.7,Bq/kg
2024/09/08,Honnibe crocker,Cs-134,,9.4,Bq/kg
2024/09/08,Redwing searobin,Cs-134,,7.1,Bq/kg
2024/09/08,Fox jacopever,Cs-134,,12,Bq/kg
2024/09/08,Crimson sea bream,Cs-134,,7.9,Bq/kg
2024/09/08,White croaker,Cs-134,,9.6,Bq/kg
2024/09/08,Hairtail,Cs-134,,11,Bq/kg
2024/09/08,Marbled rockfish,Cs-134,,8.3,Bq/kg
2024/09/08,Jack mackerel,Cs-137,,7.5,Bq/kg
2024/09/08,Common skate,Cs-137,,8.2,Bq/kg
2024/09/08,Conger eel,Cs-137,,5.8,Bq/kg
2024/09/08,Honnibe crocker,Cs-137,,7.7,Bq/kg
2024/09/08,Redwing searobin,Cs-137,,7.9,Bq/kg
2024/09/08,Fox jacopever,Cs-137,,6.9,Bq/kg
2024/09/08,Crimson sea bream,Cs-137,,5.8,Bq/kg
2024/09/08,White croaker,Cs-137,,8.4,Bq/kg
2024/09/08,Hairtail,Cs-137,,7.4,Bq/kg
2024/09/08,Marbled rockfish,Cs-137,,6.3,Bq/kg
2024/08/04,Honnibe crocker,Cs-134,,9.5,Bq/kg
2024/08/04,Sea bass,Cs-134,,9.3,Bq/kg
2024/08/04,White croaker,Cs-134,,8.2,Bq/kg
2024/08/04,Red sea bream,Cs-134,,8.6,Bq/kg
2024/08/04,Honnibe crocker,Cs-137,,8.1,Bq/kg
2024/08/04,Sea bass,Cs-137,,9,Bq/kg
2024/08/04,White croaker,Cs-137,,7.9,Bq/kg
2024/08/04,Red sea bream,Cs-137,,8,Bq/kg
2024/07/28,Conger eel,Cs-134,,8.5,Bq/kg
2024/07/28,Conger eel,Cs-137,,9,Bq/kg
2024/07/22,Anchovy,Cs-134,,8.5,Bq/kg
2024/07/22,Anchovy,Cs-137,,7.7,Bq/kg
2024/07/21,Common skate,Cs-134,,9.9,Bq/kg
2024/07/21,Japanese tonguefish,Cs-134,,9.2,Bq/kg
2024/07/21,Cinnamon flounder,Cs-134,,9,Bq/kg
2024/07/21,Common skate,Cs-137,,8.8,Bq/kg
2024/07/21,Japanese tonguefish,Cs-137,,9,Bq/kg
2024/07/21,Cinnamon flounder,Cs-137,,7.6,Bq/kg
2024/07/15,Anchovy,Cs-134,,8.5,Bq/kg
2024/07/15,Anchovy,Cs-137,,7.8,Bq/kg
2024/07/08,Common skate,Cs-134,,8.4,Bq/kg
2024/07/08,Bluefin searobin,Cs-134,,8.4,Bq/kg
2024/07/08,White croaker,Cs-134,,8.7,Bq/kg
2024/07/08,Japanese meagre,Cs-134,,8.4,Bq/kg
2024/07/08,Common skate,Cs-137,,7.8,Bq/kg
2024/07/08,Bluefin searobin,Cs-137,,6.9,Bq/kg
2024/07/08,White croaker,Cs-137,,8.2,Bq/kg
2024/07/08,Japanese meagre,Cs-137,,8.4,Bq/kg
2024/07/07,Black rockfish,Cs-134,,9.1,Bq/kg
2024/07/07,Black rockfish,Cs-134,,9.6,Bq/kg
2024/07/07,Brown hakeling,Cs-134,,8.3,Bq/kg
2024/07/07,Conger eel,Cs-134,,5.8,Bq/kg
2024/07/07,Fox jacopever,Cs-134,,8.8,Bq/kg
2024/07/07,Black rockfish,Cs-137,,7.5,Bq/kg
2024/07/07,Black rockfish,Cs-137,,6.1,Bq/kg
2024/07/07,Brown hakeling,Cs-137,,8.2,Bq/kg
2024/07/07,Conger eel,Cs-137,,5.8,Bq/kg
2024/07/07,Fox jacopever,Cs-137,,8,Bq/kg
2024/06/30,Sebastes cheni,Cs-134,,8.8,Bq/kg
2024/06/30,Jack mackerel,Cs-134,,6.3,Bq/kg
2024/06/30,Anchovy,Cs-134,,11,Bq/kg
2024/06/30,Anchovy,Cs-134,,8,Bq/kg
2024/06/30,Sebastes cheni,Cs-137,,6.9,Bq/kg
2024/06/30,Jack mackerel,Cs-137,,7.4,Bq/kg
2024/06/30,Anchovy,Cs-137,,6.4,Bq/kg
2024/06/30,Anchovy,Cs-137,,6.6,Bq/kg
2024/06/25,Chub mackerel,Cs-134,,8.2,Bq/kg
2024/06/25,Flathead,Cs-134,,8.6,Bq/kg
2024/06/25,Red sea bream,Cs-134,,7.2,Bq/kg
2024/06/25,Chub mackerel,Cs-137,,6.9,Bq/kg
2024/06/25,Flathead,Cs-137,,7.3,Bq/kg
2024/06/25,Red sea bream,Cs-137,,6.7,Bq/kg
2024/06/16,Black rockfish,Cs-134,,8.6,Bq/kg
2024/06/16,Japanese amberjack,Cs-134,,7.6,Bq/kg
2024/06/16,Jack mackerel,Cs-134,,6.9,Bq/kg
2024/06/16,John dory,Cs-134,,11,Bq/kg
2024/06/16,Common skate,Cs-134,,9.4,Bq/kg
2024/06/16,Olive flounder,Cs-134,,8.3,Bq/kg
2024/06/16,Black sea bream,Cs-134,,7.7,Bq/kg
2024/06/16,Redwing searobin,Cs-134,,9.8,Bq/kg
2024/06/16,Bluefin searobin,Cs-134,,8.7,Bq/kg
2024/06/16,Fox jacopever,Cs-134,,9.3,Bq/kg
2024/06/16,White croaker,Cs-134,,12,Bq/kg
2024/06/16,Red sea bream,Cs-134,,7,Bq/kg
2024/06/16,Black rockfish,Cs-137,,7.6,Bq/kg
2024/06/16,Japanese amberjack,Cs-137,,7.6,Bq/kg
2024/06/16,Jack mackerel,Cs-137,,8.1,Bq/kg
2024/06/16,John dory,Cs-137,,7.9,Bq/kg
2024/06/16,Common skate,Cs-137,,8.9,Bq/kg
2024/06/16,Olive flounder,Cs-137,,8.4,Bq/kg
2024/06/16,Black sea bream,Cs-137,,7.6,Bq/kg
2024/06/16,Redwing searobin,Cs-137,,7.6,Bq/kg
2024/06/16,Bluefin searobin,Cs-137,,8.3,Bq/kg
2024/06/16,Fox jacopever,Cs-137,,7.4,Bq/kg
2024/06/16,White croaker,Cs-137,,8,Bq/kg
2024/06/16,Red sea bream,Cs-137,,8,Bq/kg
2024/06/09,Takifugu snyderi,Cs-134,,7.6,Bq/kg
2024/06/09,Greeneye,Cs-134,,9.3,Bq/kg
2024/06/09,Scorpionfish,Cs-134,,11,Bq/kg
2024/06/09,Sebastes cheni,Cs-134,,7.4,Bq/kg
2024/06/09,John dory,Cs-134,,7.7,Bq/kg
2024/06/09,Marbled sole,Cs-134,,7.4,Bq/kg
2024/06/09,Conger eel,Cs-134,,8,Bq/kg
2024/06/09,Greenling,Cs-134,,9.3,Bq/kg
2024/06/09,Yellow goosefish,Cs-134,,9.7,Bq/kg
2024/06/09,Littlemouth flounder,Cs-134,,8.4,Bq/kg
2024/06/09,Redwing searobin,Cs-134,,7.5,Bq/kg
2024/06/09,Bluefin searobin,Cs-134,,8,Bq/kg
2024/06/09,Pacific barrelfish,Cs-134,,9.7,Bq/kg
2024/06/09,Fox jacopever,Cs-134,,8,Bq/kg
2024/06/09,White croaker,Cs-134,,11,Bq/kg
2024/06/09,Gizzard shad,Cs-134,,8.7,Bq/kg
2024/06/09,Japanese meagre,Cs-134,,11,Bq/kg
2024/06/09,Takifugu snyderi,Cs-137,,6.6,Bq/kg
2024/06/09,Greeneye,Cs-137,,8.1,Bq/kg
2024/06/09,Scorpionfish,Cs-137,,7.4,Bq/kg
2024/06/09,Sebastes cheni,Cs-137,,7.9,Bq/kg
2024/06/09,John dory,Cs-137,,7.2,Bq/kg
2024/06/09,Marbled sole,Cs-137,,6.1,Bq/kg
2024/06/09,Conger eel,Cs-137,,7.2,Bq/kg
2024/06/09,Greenling,Cs-137,,7.4,Bq/kg
2024/06/09,Yellow goosefish,Cs-137,,9.7,Bq/kg
2024/06/09,Littlemouth flounder,Cs-137,,8.8,Bq/kg
2024/06/09,Redwing searobin,Cs-137,,6.9,Bq/kg
2024/06/09,Bluefin searobin,Cs-137,,7.7,Bq/kg
2024/06/09,Pacific barrelfish,Cs-137,,9.1,Bq/kg
2024/06/09,Fox jacopever,Cs-137,,7.3,Bq/kg
2024/06/09,White croaker,Cs-137,,8.7,Bq/kg
2024/06/09,Gizzard shad,Cs-137,,9.1,Bq/kg
2024/06/09,Japanese meagre,Cs-137,,7.9,Bq/kg
2024/06/05,Anchovy,Cs-134,,7.9,Bq/kg
2024/06/05,Anchovy,Cs-137,,6.8,Bq/kg
2024/05/26,John dory,Cs-134,,8.7,Bq/kg
2024/05/26,Marbled sole,Cs-134,,7.8,Bq/kg
2024/05/26,Goldeye rockfish,Cs-134,,9.3,Bq/kg
2024/05/26,Greenling,Cs-134,,8.7,Bq/kg
2024/05/26,Sea bass,Cs-134,,7.6,Bq/kg
2024/05/26,Ridged-eye flounder,Cs-134,,8,Bq/kg
2024/05/26,Crimson sea bream,Cs-134,,8.1,Bq/kg
2024/05/26,Ridged-eye flounder,Cs-134,,9.4,Bq/kg
2024/05/26,Hairtail,Cs-134,,7.7,Bq/kg
2024/05/26,Blue mackerel,Cs-134,,7.6,Bq/kg
2024/05/26,John dory,Cs-137,,6.3,Bq/kg
2024/05/26,Marbled sole,Cs-137,,7.3,Bq/kg
2024/05/26,Goldeye rockfish,Cs-137,,8.8,Bq/kg
2024/05/26,Greenling,Cs-137,,6.9,Bq/kg
2024/05/26,Sea bass,Cs-137,,7.3,Bq/kg
2024/05/26,Ridged-eye flounder,Cs-137,,7.5,Bq/kg
2024/05/26,Crimson sea bream,Cs-137,,8.7,Bq/kg
2024/05/26,Ridged-eye flounder,Cs-137,,6.9,Bq/kg
2024/05/26,Hairtail,Cs-137,,8.3,Bq/kg
2024/05/26,Blue mackerel,Cs-137,,7.1,Bq/kg
2024/05/24,Black rockfish,Cs-134,,10,Bq/kg
2024/05/24,Black rockfish,Cs-134,,7.8,Bq/kg
2024/05/24,Black rockfish,Cs-134,,8,Bq/kg
2024/05/24,Black rockfish,Cs-134,,8.8,Bq/kg
2024/05/24,Black rockfish,Cs-137,,8.2,Bq/kg
2024/05/24,Black rockfish,Cs-137,,7,Bq/kg
2024/05/24,Black rockfish,Cs-137,,7.9,Bq/kg
2024/05/24,Black rockfish,Cs-137,,7,Bq/kg
2024/05/22,Black rockfish,Cs-134,,8.6,Bq/kg
2024/05/22,Black rockfish,Cs-134,,8.5,Bq/kg
2024/05/22,Black rockfish,Cs-137,,8.2,Bq/kg
2024/05/22,Black rockfish,Cs-137,,7.2,Bq/kg
2024/05/21,Fox jacopever,Cs-134,,8.4,Bq/kg
2024/05/21,Fox jacopever,Cs-137,,8.4,Bq/kg
2024/05/20,Black rockfish,Cs-134,,8.9,Bq/kg
2024/05/20,Black rockfish,Cs-137,,7.1,Bq/kg
2024/05/19,Black rockfish,Cs-134,,8.1,Bq/kg
2024/05/19,Takifugu snyderi,Cs-134,,8.1,Bq/kg
2024/05/19,Common skate,Cs-134,,9.8,Bq/kg
2024/05/19,Marbled sole,Cs-134,,11,Bq/kg
2024/05/19,Black sea bream,Cs-134,,8.5,Bq/kg
2024/05/19,Littlemouth flounder,Cs-134,,9.9,Bq/kg
2024/05/19,Roundnose flounder,Cs-134,,9.2,Bq/kg
2024/05/19,Bluefin searobin,Cs-134,,11,Bq/kg
2024/05/19,Ridged-eye flounder,Cs-134,,8.2,Bq/kg
2024/05/19,Black rockfish,Cs-137,,9.2,Bq/kg
2024/05/19,Takifugu snyderi,Cs-137,,7.6,Bq/kg
2024/05/19,Common skate,Cs-137,,7.2,Bq/kg
2024/05/19,Marbled sole,Cs-137,,8.3,Bq/kg
2024/05/19,Black sea bream,Cs-137,,9.2,Bq/kg
2024/05/19,Littlemouth flounder,Cs-137,,8.7,Bq/kg
2024/05/19,Roundnose flounder,Cs-137,,8.1,Bq/kg
2024/05/19,Bluefin searobin,Cs-137,,8.7,Bq/kg
2024/05/19,Ridged-eye flounder,Cs-137,,9.3,Bq/kg
2024/05/17,Black rockfish,Cs-134,,8.6,Bq/kg
2024/05/17,Black rockfish,Cs-134,,8.9,Bq/kg
2024/05/17,Black rockfish,Cs-137,,6.3,Bq/kg
2024/05/17,Black rockfish,Cs-137,,6.4,Bq/kg
2024/05/12,Gizzard shad,Cs-134,,7.8,Bq/kg
2024/05/12,Gizzard shad,Cs-137,,7.3,Bq/kg
2024/05/09,Takifugu snyderi,Cs-134,,8.7,Bq/kg
2024/05/09,John dory,Cs-134,,8.7,Bq/kg
2024/05/09,Common skate,Cs-134,,9.3,Bq/kg
2024/05/09,Olive flounder,Cs-134,,7.9,Bq/kg
2024/05/09,Roundnose flounder,Cs-134,,8,Bq/kg
2024/05/09,Striped jewfish,Cs-134,,11,Bq/kg
2024/05/09,Crimson sea bream,Cs-134,,7.3,Bq/kg
2024/05/09,Smooth dogfish,Cs-134,,7.2,Bq/kg
2024/05/09,Takifugu snyderi,Cs-137,,7.3,Bq/kg
2024/05/09,John dory,Cs-137,,8.1,Bq/kg
2024/05/09,Common skate,Cs-137,,6.6,Bq/kg
2024/05/09,Olive flounder,Cs-137,,9.4,Bq/kg
2024/05/09,Roundnose flounder,Cs-137,,9.1,Bq/kg
2024/05/09,Striped jewfish,Cs-137,,8.3,Bq/kg
2024/05/09,Crimson sea bream,Cs-137,,7.9,Bq/kg
2024/05/09,Smooth dogfish,Cs-137,,7.2,Bq/kg
2024/04/28,Marbled sole,Cs-134,,9.3,Bq/kg
2024/04/28,Honnibe crocker,Cs-134,,11,Bq/kg
2024/04/28,Marbled sole,Cs-137,,7.7,Bq/kg
2024/04/28,Honnibe crocker,Cs-137,,7.9,Bq/kg
2024/04/24,Black rockfish,Cs-134,,9.1,Bq/kg
2024/04/24,Black rockfish,Cs-134,,7.6,Bq/kg
2024/04/24,Black rockfish,Cs-137,,7.7,Bq/kg
2024/04/24,Black rockfish,Cs-137,,7.9,Bq/kg
2024/04/21,Sebastes cheni,Cs-134,,9.2,Bq/kg
2024/04/21,Japanese amberjack,Cs-134,,8,Bq/kg
2024/04/21,Conger eel,Cs-134,,9.5,Bq/kg
2024/04/21,Greenling,Cs-134,,8,Bq/kg
2024/04/21,Yellow goosefish,Cs-134,,8.5,Bq/kg
2024/04/21,Sea bass,Cs-134,,9.9,Bq/kg
2024/04/21,Sebastes cheni,Cs-137,,7.3,Bq/kg
2024/04/21,Japanese amberjack,Cs-137,,8,Bq/kg
2024/04/21,Conger eel,Cs-137,,8,Bq/kg
2024/04/21,Greenling,Cs-137,,7.9,Bq/kg
2024/04/21,Yellow goosefish,Cs-137,,7,Bq/kg
2024/04/21,Sea bass,Cs-137,,9.3,Bq/kg
2024/04/18,Black rockfish,Cs-134,,8.7,Bq/kg
2024/04/18,Black rockfish,Cs-134,,8.9,Bq/kg
2024/04/18,Black rockfish,Cs-137,,5.3,Bq/kg
2024/04/18,Black rockfish,Cs-137,,6.8,Bq/kg
2024/04/14,Greeneye,Cs-134,,9.2,Bq/kg
2024/04/14,Brown hakeling,Cs-134,,11,Bq/kg
2024/04/14,Roughsclae sole,Cs-134,,7.8,Bq/kg
2024/04/14,Rikuzen flounder,Cs-134,,8.5,Bq/kg
2024/04/14,Scorpionfish,Cs-134,,7,Bq/kg
2024/04/14,Microstomus achne,Cs-134,,11,Bq/kg
2024/04/14,Japanese amberjack,Cs-134,,8.5,Bq/kg
2024/04/14,John dory,Cs-134,,8.4,Bq/kg
2024/04/14,Common skate,Cs-134,,8,Bq/kg
2024/04/14,Marbled sole,Cs-134,,7.1,Bq/kg
2024/04/14,Olive flounder,Cs-134,,10,Bq/kg
2024/04/14,Blackfin flounder,Cs-134,,9.5,Bq/kg
2024/04/14,Pacific cod,Cs-134,,9.4,Bq/kg
2024/04/14,Pointhead flounder,Cs-134,,8.1,Bq/kg
2024/04/14,Yellow goosefish,Cs-134,,8.8,Bq/kg
2024/04/14,Roundnose flounder,Cs-134,,8.7,Bq/kg
2024/04/14,Willowy flounder,Cs-134,,11,Bq/kg
2024/04/14,Red sea bream,Cs-134,,9.7,Bq/kg
2024/04/14,Smooth dogfish,Cs-134,,11,Bq/kg
2024/04/14,Greeneye,Cs-137,,7.4,Bq/kg
2024/04/14,Brown hakeling,Cs-137,,6.8,Bq/kg
2024/04/14,Roughsclae sole,Cs-137,,8.4,Bq/kg
2024/04/14,Rikuzen flounder,Cs-137,,8.6,Bq/kg
2024/04/14,Scorpionfish,Cs-137,,7,Bq/kg
2024/04/14,Microstomus achne,Cs-137,,7.9,Bq/kg
2024/04/14,Japanese amberjack,Cs-137,,6.6,Bq/kg
2024/04/14,John dory,Cs-137,,9.2,Bq/kg
2024/04/14,Common skate,Cs-137,,8.1,Bq/kg
2024/04/14,Marbled sole,Cs-137,,6.7,Bq/kg
2024/04/14,Olive flounder,Cs-137,,8.6,Bq/kg
2024/04/14,Blackfin flounder,Cs-137,,8.2,Bq/kg
2024/04/14,Pacific cod,Cs-137,,7.5,Bq/kg
2024/04/14,Pointhead flounder,Cs-137,,7.1,Bq/kg
2024/04/14,Yellow goosefish,Cs-137,,8.3,Bq/kg
2024/04/14,Roundnose flounder,Cs-137,,8.2,Bq/kg
2024/04/14,Willowy flounder,Cs-137,,8.2,Bq/kg
2024/04/14,Red sea bream,Cs-137,,8,Bq/kg
2024/04/14,Smooth dogfish,Cs-137,,7.7,Bq/kg
2024/04/07,Chub mackerel,Cs-134,,7.7,Bq/kg
2024/04/07,Microstomus achne,Cs-134,,8.9,Bq/kg
2024/04/07,Japanese amberjack,Cs-134,,9.6,Bq/kg
2024/04/07,Marbled sole,Cs-134,,9,Bq/kg
2024/04/07,Sea raven,Cs-134,,9.6,Bq/kg
2024/04/07,Globefish,Cs-134,,9.8,Bq/kg
2024/04/07,Olive flounder,Cs-134,,7.9,Bq/kg
2024/04/07,Icefish,Cs-134,,11,Bq/kg
2024/04/07,Pointhead flounder,Cs-134,,8.7,Bq/kg
2024/04/07,Greenling,Cs-134,,9.1,Bq/kg
2024/04/07,Yellow goosefish,Cs-134,,9.8,Bq/kg
2024/04/07,Sea bass,Cs-134,,7.1,Bq/kg
2024/04/07,Littlemouth flounder,Cs-134,,9.6,Bq/kg
2024/04/07,Roundnose flounder,Cs-134,,8.7,Bq/kg
2024/04/07,Redwing searobin,Cs-134,,8.6,Bq/kg
2024/04/07,Bluefin searobin,Cs-134,,8.7,Bq/kg
2024/04/07,Ridged-eye flounder,Cs-134,,11,Bq/kg
2024/04/07,Willowy flounder,Cs-134,,8.9,Bq/kg
2024/04/07,Striped jewfish,Cs-134,,7.4,Bq/kg
2024/04/07,Mirror dory,Cs-134,,9.1,Bq/kg
2024/04/07,White croaker,Cs-134,,11,Bq/kg
2024/04/07,Red sea bream,Cs-134,,8.2,Bq/kg
2024/04/07,Smooth dogfish,Cs-134,,7.8,Bq/kg
2024/04/07,Whip stingray,Cs-134,,9.7,Bq/kg
2024/04/07,Chub mackerel,Cs-137,,7.6,Bq/kg
2024/04/07,Microstomus achne,Cs-137,,8.2,Bq/kg
2024/04/07,Japanese amberjack,Cs-137,,7.6,Bq/kg
2024/04/07,Marbled sole,Cs-137,,7.4,Bq/kg
2024/04/07,Sea raven,Cs-137,,7.3,Bq/kg
2024/04/07,Globefish,Cs-137,,8.8,Bq/kg
2024/04/07,Olive flounder,Cs-137,,7.1,Bq/kg
2024/04/07,Icefish,Cs-137,,6.5,Bq/kg
2024/04/07,Pointhead flounder,Cs-137,,8.1,Bq/kg
2024/04/07,Greenling,Cs-137,,7.4,Bq/kg
2024/04/07,Yellow goosefish,Cs-137,,8.2,Bq/kg
2024/04/07,Sea bass,Cs-137,,6.1,Bq/kg
2024/04/07,Littlemouth flounder,Cs-137,,9.4,Bq/kg
2024/04/07,Roundnose flounder,Cs-137,,6.3,Bq/kg
2024/04/07,Redwing searobin,Cs-137,,6.8,Bq/kg
2024/04/07,Bluefin searobin,Cs-137,,7.4,Bq/kg
2024/04/07,Ridged-eye flounder,Cs-137,,7.6,Bq/kg
2024/04/07,Willowy flounder,Cs-137,,8.2,Bq/kg
2024/04/07,Striped jewfish,Cs-137,,8,Bq/kg
2024/04/07,Mirror dory,Cs-137,,8,Bq/kg
2024/04/07,White croaker,Cs-137,,7.3,Bq/kg
2024/04/07,Red sea bream,Cs-137,,9.2,Bq/kg
2024/04/07,Smooth dogfish,Cs-137,,6.8,Bq/kg
2024/04/07,Whip stingray,Cs-137,,7.8,Bq/kg
2024/04/02,Jack mackerel,Cs-134,,9.8,Bq/kg
2024/04/02,Japanese spanish mackerel,Cs-134,,6.5,Bq/kg
2024/04/02,Jack mackerel,Cs-137,,7.1,Bq/kg
2024/04/02,Japanese spanish mackerel,Cs-137,,11,Bq/kg
2024/03/31,Gizzard shad,Cs-134,,11,Bq/kg
2024/03/31,Red sea bream,Cs-134,,8,Bq/kg
2024/03/31,Gizzard shad,Cs-137,,8,Bq/kg
2024/03/31,Red sea bream,Cs-137,,7.6,Bq/kg
2024/03/27,Redwing searobin,Cs-134,,7.4,Bq/kg
2024/03/27,Redwing searobin,Cs-137,,7.8,Bq/kg
2024/03/24,Black rockfish,Cs-134,,9.2,Bq/kg
2024/03/24,Olive flounder,Cs-134,,7.8,Bq/kg
2024/03/24,Yellow goosefish,Cs-134,,9.2,Bq/kg
2024/03/24,Red sea bream,Cs-134,,7.9,Bq/kg
2024/03/24,Black rockfish,Cs-137,,7.5,Bq/kg
2024/03/24,Olive flounder,Cs-137,,9.6,Bq/kg
2024/03/24,Yellow goosefish,Cs-137,,7.8,Bq/kg
2024/03/24,Red sea bream,Cs-137,,8.4,Bq/kg
2024/03/17,Takifugu snyderi,Cs-134,,11,Bq/kg
2024/03/17,Greeneye,Cs-134,,8.7,Bq/kg
2024/03/17,Brown hakeling,Cs-134,,9.9,Bq/kg
2024/03/17,Roughsclae sole,Cs-134,,8.9,Bq/kg
2024/03/17,Rikuzen flounder,Cs-134,,8.3,Bq/kg
2024/03/17,Scorpionfish,Cs-134,,7.9,Bq/kg
2024/03/17,Sebastes cheni,Cs-134,,9.3,Bq/kg
2024/03/17,Microstomus achne,Cs-134,,11,Bq/kg
2024/03/17,Blackfin flounder,Cs-134,,10,Bq/kg
2024/03/17,Pacific cod,Cs-134,,8.7,Bq/kg
2024/03/17,Greenling,Cs-134,,9.7,Bq/kg
2024/03/17,Sea bass,Cs-134,,8.5,Bq/kg
2024/03/17,Pacific barrelfish,Cs-134,,8.5,Bq/kg
2024/03/17,Mirror dory,Cs-134,,9.6,Bq/kg
2024/03/17,Hairtail,Cs-134,,7.4,Bq/kg
2024/03/17,Scrawled spineless sculpin,Cs-134,,11,Bq/kg
2024/03/17,Blackthroat seaperch,Cs-134,,8.5,Bq/kg
2024/03/17,Deepsea bonefish,Cs-134,,8.9,Bq/kg
2024/03/17,Beach conger,Cs-134,,7,Bq/kg
2024/03/17,Smooth dogfish,Cs-134,,11,Bq/kg
2024/03/17,Takifugu snyderi,Cs-137,,7,Bq/kg
2024/03/17,Greeneye,Cs-137,,8,Bq/kg
2024/03/17,Brown hakeling,Cs-137,,9.7,Bq/kg
2024/03/17,Roughsclae sole,Cs-137,,7.8,Bq/kg
2024/03/17,Rikuzen flounder,Cs-137,,6,Bq/kg
2024/03/17,Scorpionfish,Cs-137,,8.2,Bq/kg
2024/03/17,Sebastes cheni,Cs-137,,9.6,Bq/kg
2024/03/17,Microstomus achne,Cs-137,,7.4,Bq/kg
2024/03/17,Blackfin flounder,Cs-137,,7.4,Bq/kg
2024/03/17,Pacific cod,Cs-137,,7.9,Bq/kg
2024/03/17,Greenling,Cs-137,,8.2,Bq/kg
2024/03/17,Sea bass,Cs-137,,5.9,Bq/kg
2024/03/17,Pacific barrelfish,Cs-137,,8.2,Bq/kg
2024/03/17,Mirror dory,Cs-137,,7.6,Bq/kg
2024/03/17,Hairtail,Cs-137,,6.7,Bq/kg
2024/03/17,Scrawled spineless sculpin,Cs-137,,9,Bq/kg
2024/03/17,Blackthroat seaperch,Cs-137,,8.2,Bq/kg
2024/03/17,Deepsea bonefish,Cs-137,,7.6,Bq/kg
2024/03/17,Beach conger,Cs-137,,6.4,Bq/kg
2024/03/17,Smooth dogfish,Cs-137,,7.9,Bq/kg
2024/03/15,Takifugu snyderi,Cs-134,,7.2,Bq/kg
2024/03/15,Pointhead flounder,Cs-134,,9.4,Bq/kg
2024/03/15,Bluefin searobin,Cs-134,,9.1,Bq/kg
2024/03/15,Crimson sea bream,Cs-134,,8.9,Bq/kg
2024/03/15,Hairtail,Cs-134,,7.3,Bq/kg
2024/03/15,Smooth dogfish,Cs-134,,8.1,Bq/kg
2024/03/15,Takifugu snyderi,Cs-137,,8.4,Bq/kg
2024/03/15,Pointhead flounder,Cs-137,,7.8,Bq/kg
2024/03/15,Bluefin searobin,Cs-137,,7.8,Bq/kg
2024/03/15,Crimson sea bream,Cs-137,,8.4,Bq/kg
2024/03/15,Hairtail,Cs-137,,6.5,Bq/kg
2024/03/15,Smooth dogfish,Cs-137,,7.4,Bq/kg
2024/03/03,Chub mackerel,Cs-134,,8.1,Bq/kg
2024/03/03,Sebastes cheni,Cs-134,,8.1,Bq/kg
2024/03/03,Common skate,Cs-134,,9.8,Bq/kg
2024/03/03,Conger eel,Cs-134,,8.4,Bq/kg
2024/03/03,Littlemouth flounder,Cs-134,,11,Bq/kg
2024/03/03,Redwing searobin,Cs-134,,7.9,Bq/kg
2024/03/03,Willowy flounder,Cs-134,,8.5,Bq/kg
2024/03/03,Spotted hailbut,Cs-134,,8.7,Bq/kg
2024/03/03,Hairtail,Cs-134,,6.8,Bq/kg
2024/03/03,Chub mackerel,Cs-137,,7.3,Bq/kg
2024/03/03,Sebastes cheni,Cs-137,,7.2,Bq/kg
2024/03/03,Common skate,Cs-137,,7.4,Bq/kg
2024/03/03,Conger eel,Cs-137,,7.9,Bq/kg
2024/03/03,Littlemouth flounder,Cs-137,,8.5,Bq/kg
2024/03/03,Redwing searobin,Cs-137,,8.4,Bq/kg
2024/03/03,Willowy flounder,Cs-137,,6.1,Bq/kg
2024/03/03,Spotted hailbut,Cs-137,,8.6,Bq/kg
2024/03/03,Hairtail,Cs-137,,6.1,Bq/kg
2024/02/25,Icefish,Cs-134,,8.2,Bq/kg
2024/02/25,Sea bass,Cs-134,,12,Bq/kg
2024/02/25,Icefish,Cs-137,,8.1,Bq/kg
