File Creation Date,2025-11-11
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/06/09,Anchovy,Cs-134,,8.2,Bq/kg
2024/06/09,Anchovy,Cs-134,,7.8,Bq/kg
2024/06/09,Jack mackerel,Cs-134,,9.6,Bq/kg
2024/06/09,Smooth dogfish,Cs-134,,8.8,Bq/kg
2024/06/09,Starry flounder,Cs-134,,7.7,Bq/kg
2024/06/09,Black sea bream,Cs-137,,8.6,Bq/kg
2024/06/09,Sea bass,Cs-137,,8.7,Bq/kg
2024/06/09,Microstomus achne,Cs-137,,7.8,Bq/kg
2024/06/09,Olive flounder,Cs-137,,7.3,Bq/kg
2024/06/09,Chub mackerel,Cs-137,,7,Bq/kg
2024/06/09,Anchovy,Cs-137,,8.1,Bq/kg
2024/06/09,Anchovy,Cs-137,,8.3,Bq/kg
2024/06/09,Jack mackerel,Cs-137,,7.8,Bq/kg
2024/06/09,Smooth dogfish,Cs-137,,6.5,Bq/kg
2024/06/09,Starry flounder,Cs-137,,8,Bq/kg
2024/06/05,Anchovy,Cs-134,,8.4,Bq/kg
2024/06/05,Anchovy,Cs-137,,8.6,Bq/kg
2024/06/02,Olive flounder,Cs-134,,6.3,Bq/kg
2024/06/02,Bluefin searobin,Cs-134,,8.1,Bq/kg
2024/06/02,Red sea bream,Cs-134,,8.9,Bq/kg
2024/06/02,Olive flounder,Cs-137,,6.5,Bq/kg
2024/06/02,Bluefin searobin,Cs-137,,7.5,Bq/kg
2024/06/02,Red sea bream,Cs-137,,7.6,Bq/kg
2024/05/27,Black rockfish,Cs-134,,7.3,Bq/kg
2024/05/27,Black rockfish,Cs-137,,7.3,Bq/kg
2024/05/26,Black rockfish,Cs-134,,11,Bq/kg
2024/05/26,Redwing searobin,Cs-134,,8.7,Bq/kg
2024/05/26,Common skate,Cs-134,,9.1,Bq/kg
2024/05/26,Chub mackerel,Cs-134,,8,Bq/kg
2024/05/26,Japanese amberjack,Cs-134,,7.4,Bq/kg
2024/05/26,Jack mackerel,Cs-134,,9.9,Bq/kg
2024/05/26,Black rockfish,Cs-137,,7.7,Bq/kg
2024/05/26,Redwing searobin,Cs-137,,6.7,Bq/kg
2024/05/26,Common skate,Cs-137,,5.8,Bq/kg
2024/05/26,Chub mackerel,Cs-137,,7.2,Bq/kg
2024/05/26,Japanese amberjack,Cs-137,,7.8,Bq/kg
2024/05/26,Jack mackerel,Cs-137,,7.1,Bq/kg
2024/05/24,Black rockfish,Cs-134,,7.3,Bq/kg
2024/05/24,Black rockfish,Cs-137,,7.4,Bq/kg
2024/05/22,Black rockfish,Cs-134,,9.1,Bq/kg
2024/05/22,Black rockfish,Cs-134,,9.4,Bq/kg
2024/05/22,Black rockfish,Cs-137,,6.6,Bq/kg
2024/05/22,Black rockfish,Cs-137,,8.8,Bq/kg
2024/05/20,Black rockfish,Cs-134,,6.6,Bq/kg
2024/05/20,Black rockfish,Cs-134,,9.8,Bq/kg
2024/05/20,Black rockfish,Cs-137,,6.5,Bq/kg
2024/05/20,Black rockfish,Cs-137,,7.4,Bq/kg
2024/05/19,Yellow goosefish,Cs-134,,8.5,Bq/kg
2024/05/19,Olive flounder,Cs-134,,9,Bq/kg
2024/05/19,Yellowbarred red rockfish,Cs-134,,8.7,Bq/kg
2024/05/19,Yellow goosefish,Cs-137,,7.5,Bq/kg
2024/05/19,Olive flounder,Cs-137,,7.6,Bq/kg
2024/05/19,Yellowbarred red rockfish,Cs-137,,6.6,Bq/kg
2024/05/14,Sea bass,Cs-134,,7.7,Bq/kg
2024/05/14,Redwing searobin,Cs-134,,6.6,Bq/kg
2024/05/14,Sea bass,Cs-137,,7.1,Bq/kg
2024/05/14,Redwing searobin,Cs-137,,7.6,Bq/kg
2024/05/12,Marbled sole,Cs-134,,8,Bq/kg
2024/05/12,Cinnamon flounder,Cs-134,,9.6,Bq/kg
2024/05/12,Marbled sole,Cs-137,,6.8,Bq/kg
2024/05/12,Cinnamon flounder,Cs-137,,7.7,Bq/kg
2024/05/09,Sea bass,Cs-134,,7.8,Bq/kg
2024/05/09,Greenling,Cs-134,,7.4,Bq/kg
2024/05/09,Redwing searobin,Cs-134,,7.9,Bq/kg
2024/05/09,Yellow goosefish,Cs-134,,8.9,Bq/kg
2024/05/09,Pointhead flounder,Cs-134,,7.5,Bq/kg
2024/05/09,Conger eel,Cs-134,,5.7,Bq/kg
2024/05/09,Willowy flounder,Cs-134,,8.5,Bq/kg
2024/05/09,True sardine,Cs-134,,11,Bq/kg
2024/05/09,Rikuzen flounder,Cs-134,,7.2,Bq/kg
2024/05/09,White croaker,Cs-134,,8,Bq/kg
2024/05/09,Pacific barrelfish,Cs-134,,9.6,Bq/kg
2024/05/09,Blackthroat seaperch,Cs-134,,7.4,Bq/kg
2024/05/09,Sea bass,Cs-137,,8.3,Bq/kg
2024/05/09,Greenling,Cs-137,,6.9,Bq/kg
2024/05/09,Redwing searobin,Cs-137,,7.2,Bq/kg
2024/05/09,Yellow goosefish,Cs-137,,8.7,Bq/kg
2024/05/09,Pointhead flounder,Cs-137,,8.4,Bq/kg
2024/05/09,Conger eel,Cs-137,,7.2,Bq/kg
2024/05/09,Willowy flounder,Cs-137,,8.5,Bq/kg
2024/05/09,True sardine,Cs-137,,7.9,Bq/kg
2024/05/09,Rikuzen flounder,Cs-137,,7.7,Bq/kg
2024/05/09,White croaker,Cs-137,,6.9,Bq/kg
2024/05/09,Pacific barrelfish,Cs-137,,8.3,Bq/kg
2024/05/09,Blackthroat seaperch,Cs-137,,6.7,Bq/kg
2024/05/06,Yellow goosefish,Cs-134,,8.8,Bq/kg
2024/05/06,Bluefin searobin,Cs-134,,7.8,Bq/kg
2024/05/06,Littlemouth flounder,Cs-134,,9.8,Bq/kg
2024/05/06,Marbled sole,Cs-134,,6.3,Bq/kg
2024/05/06,Ridged-eye flounder,Cs-134,,8.3,Bq/kg
2024/05/06,Stone flounder,Cs-134,,9.3,Bq/kg
2024/05/06,Yellow goosefish,Cs-137,,6.9,Bq/kg
2024/05/06,Bluefin searobin,Cs-137,,7.1,Bq/kg
2024/05/06,Littlemouth flounder,Cs-137,,8.6,Bq/kg
2024/05/06,Marbled sole,Cs-137,,7,Bq/kg
2024/05/06,Ridged-eye flounder,Cs-137,,8.6,Bq/kg
2024/05/06,Stone flounder,Cs-137,,7,Bq/kg
2024/04/28,Roundnose flounder,Cs-134,,8.2,Bq/kg
2024/04/28,Ridged-eye flounder,Cs-134,,7.8,Bq/kg
2024/04/28,Roundnose flounder,Cs-137,,8.9,Bq/kg
2024/04/28,Ridged-eye flounder,Cs-137,,7.4,Bq/kg
2024/04/24,Black rockfish,Cs-134,,11,Bq/kg
2024/04/24,Black rockfish,Cs-134,,9.3,Bq/kg
2024/04/24,Black rockfish,Cs-134,,8.4,Bq/kg
2024/04/24,Black rockfish,Cs-137,,8.9,Bq/kg
2024/04/24,Black rockfish,Cs-137,,8.3,Bq/kg
2024/04/24,Black rockfish,Cs-137,,6.9,Bq/kg
2024/04/21,Icefish,Cs-134,,8.2,Bq/kg
2024/04/21,Icefish,Cs-134,,8.5,Bq/kg
2024/04/21,Icefish,Cs-137,,7.8,Bq/kg
2024/04/21,Icefish,Cs-137,,8.7,Bq/kg
2024/04/14,Black rockfish,Cs-134,,8.5,Bq/kg
2024/04/14,Redwing searobin,Cs-134,,9.1,Bq/kg
2024/04/14,Icefish,Cs-134,,8.7,Bq/kg
2024/04/14,Sea raven,Cs-134,,9.4,Bq/kg
2024/04/14,Whip stingray,Cs-134,,7.3,Bq/kg
2024/04/14,Black rockfish,Cs-137,,8.2,Bq/kg
2024/04/14,Redwing searobin,Cs-137,,8.7,Bq/kg
2024/04/14,Icefish,Cs-137,,7.7,Bq/kg
2024/04/14,Sea raven,Cs-137,,7.3,Bq/kg
2024/04/14,Whip stingray,Cs-137,,7.1,Bq/kg
2024/04/12,Black rockfish,Cs-134,,9.9,Bq/kg
2024/04/12,Black rockfish,Cs-137,,9,Bq/kg
2024/04/07,Black rockfish,Cs-134,,9.7,Bq/kg
2024/04/07,Black rockfish,Cs-134,,8.2,Bq/kg
2024/04/07,Black rockfish,Cs-134,,9.9,Bq/kg
2024/04/07,Common skate,Cs-134,,9.8,Bq/kg
2024/04/07,Hairtail,Cs-134,,8.1,Bq/kg
2024/04/07,Pacific cod,Cs-134,,7,Bq/kg
2024/04/07,Icefish,Cs-134,,9.9,Bq/kg
2024/04/07,Flathead,Cs-134,,6.8,Bq/kg
2024/04/07,Greeneye,Cs-134,,7.5,Bq/kg
2024/04/07,Scorpionfish,Cs-134,,6.6,Bq/kg
2024/04/07,Roughsclae sole,Cs-134,,7.1,Bq/kg
2024/04/07,Black rockfish,Cs-137,,7.1,Bq/kg
2024/04/07,Black rockfish,Cs-137,,9.5,Bq/kg
2024/04/07,Black rockfish,Cs-137,,9,Bq/kg
2024/04/07,Common skate,Cs-137,,8.7,Bq/kg
2024/04/07,Hairtail,Cs-137,,8.6,Bq/kg
2024/04/07,Pacific cod,Cs-137,,9.2,Bq/kg
2024/04/07,Icefish,Cs-137,,8.9,Bq/kg
2024/04/07,Flathead,Cs-137,,6.8,Bq/kg
2024/04/07,Greeneye,Cs-137,,7.7,Bq/kg
2024/04/07,Scorpionfish,Cs-137,,7,Bq/kg
2024/04/07,Roughsclae sole,Cs-137,,8.2,Bq/kg
2024/04/02,Chub mackerel,Cs-134,,9.7,Bq/kg
2024/04/02,Smooth dogfish,Cs-134,,8.5,Bq/kg
2024/04/02,Chub mackerel,Cs-137,,9,Bq/kg
2024/04/02,Smooth dogfish,Cs-137,,8.1,Bq/kg
2024/03/31,Black rockfish,Cs-134,,9.4,Bq/kg
2024/03/31,Black sea bream,Cs-134,,8.1,Bq/kg
2024/03/31,Sea bass,Cs-134,,8.5,Bq/kg
2024/03/31,Redwing searobin,Cs-134,,8,Bq/kg
2024/03/31,Common skate,Cs-134,,6.7,Bq/kg
2024/03/31,Olive flounder,Cs-134,,7.6,Bq/kg
2024/03/31,Bluefin searobin,Cs-134,,8.9,Bq/kg
2024/03/31,Marbled sole,Cs-134,,8.4,Bq/kg
2024/03/31,Roundnose flounder,Cs-134,,11,Bq/kg
2024/03/31,Icefish,Cs-134,,9.6,Bq/kg
2024/03/31,Stone flounder,Cs-134,,8.5,Bq/kg
2024/03/31,Black rockfish,Cs-137,,8.1,Bq/kg
2024/03/31,Black sea bream,Cs-137,,7.5,Bq/kg
2024/03/31,Sea bass,Cs-137,,6.7,Bq/kg
2024/03/31,Redwing searobin,Cs-137,,7.3,Bq/kg
2024/03/31,Common skate,Cs-137,,11,Bq/kg
2024/03/31,Olive flounder,Cs-137,,7.5,Bq/kg
2024/03/31,Bluefin searobin,Cs-137,,7,Bq/kg
2024/03/31,Marbled sole,Cs-137,,7.9,Bq/kg
2024/03/31,Roundnose flounder,Cs-137,,7.2,Bq/kg
2024/03/31,Icefish,Cs-137,,8.5,Bq/kg
2024/03/31,Stone flounder,Cs-137,,7.6,Bq/kg
2024/03/24,Microstomus achne,Cs-134,,8.5,Bq/kg
2024/03/24,Ridged-eye flounder,Cs-134,,7.8,Bq/kg
2024/03/24,Sea raven,Cs-134,,8,Bq/kg
2024/03/24,Brown hakeling,Cs-134,,9.5,Bq/kg
2024/03/24,Takifugu snyderi,Cs-134,,8.5,Bq/kg
2024/03/24,Jack mackerel,Cs-134,,7.7,Bq/kg
2024/03/24,Crescent sweeplips,Cs-134,,7.9,Bq/kg
2024/03/24,Microstomus achne,Cs-137,,6.7,Bq/kg
2024/03/24,Ridged-eye flounder,Cs-137,,6.7,Bq/kg
2024/03/24,Sea raven,Cs-137,,7.2,Bq/kg
2024/03/24,Brown hakeling,Cs-137,,6.5,Bq/kg
2024/03/24,Takifugu snyderi,Cs-137,,7.5,Bq/kg
2024/03/24,Jack mackerel,Cs-137,,7.9,Bq/kg
2024/03/24,Crescent sweeplips,Cs-137,,7.7,Bq/kg
2024/03/23,Icefish,Cs-134,,7.2,Bq/kg
2024/03/23,Icefish,Cs-134,,9,Bq/kg
2024/03/23,Icefish,Cs-137,,6.9,Bq/kg
2024/03/23,Icefish,Cs-137,,8.1,Bq/kg
2024/03/22,Chub mackerel,Cs-134,,7.7,Bq/kg
2024/03/22,Sebastes cheni,Cs-134,,12,Bq/kg
2024/03/22,Goldeye rockfish,Cs-134,,6.4,Bq/kg
2024/03/22,Chub mackerel,Cs-137,,6.2,Bq/kg
2024/03/22,Sebastes cheni,Cs-137,,6.3,Bq/kg
2024/03/22,Goldeye rockfish,Cs-137,,7.9,Bq/kg
2024/03/20,Black rockfish,Cs-134,,8,Bq/kg
2024/03/20,Redwing searobin,Cs-134,,8.8,Bq/kg
2024/03/20,Common skate,Cs-134,,9.3,Bq/kg
2024/03/20,Pointhead flounder,Cs-134,,8.8,Bq/kg
2024/03/20,Olive flounder,Cs-134,,11,Bq/kg
2024/03/20,Marbled sole,Cs-134,,11,Bq/kg
2024/03/20,Roundnose flounder,Cs-134,,8.3,Bq/kg
2024/03/20,Sea raven,Cs-134,,9.7,Bq/kg
2024/03/20,Ridged-eye flounder,Cs-134,,8.2,Bq/kg
2024/03/20,Flathead,Cs-134,,9.9,Bq/kg
2024/03/20,Black rockfish,Cs-137,,7.8,Bq/kg
2024/03/20,Redwing searobin,Cs-137,,6.8,Bq/kg
2024/03/20,Common skate,Cs-137,,8.5,Bq/kg
2024/03/20,Pointhead flounder,Cs-137,,7.3,Bq/kg
2024/03/20,Olive flounder,Cs-137,,6.7,Bq/kg
2024/03/20,Marbled sole,Cs-137,,8,Bq/kg
2024/03/20,Roundnose flounder,Cs-137,,7.3,Bq/kg
2024/03/20,Sea raven,Cs-137,,7.8,Bq/kg
2024/03/20,Ridged-eye flounder,Cs-137,,6.8,Bq/kg
2024/03/20,Flathead,Cs-137,,7.9,Bq/kg
2024/03/17,Sea raven,Cs-134,,8,Bq/kg
2024/03/17,Stone flounder,Cs-134,,9.9,Bq/kg
2024/03/17,Sea raven,Cs-137,,6.7,Bq/kg
2024/03/17,Stone flounder,Cs-137,,8.4,Bq/kg
2024/03/16,Icefish,Cs-134,,7.5,Bq/kg
2024/03/16,Icefish,Cs-137,,7.8,Bq/kg
2024/03/13,Sea bass,Cs-134,,9.7,Bq/kg
2024/03/13,Redwing searobin,Cs-134,,11,Bq/kg
2024/03/13,Fox jacopever,Cs-134,,9.3,Bq/kg
2024/03/13,Common skate,Cs-134,,8.7,Bq/kg
2024/03/13,Pointhead flounder,Cs-134,,8.7,Bq/kg
2024/03/13,Olive flounder,Cs-134,,9,Bq/kg
2024/03/13,Takifugu snyderi,Cs-134,,11,Bq/kg
2024/03/13,Panther puffer,Cs-134,,9.8,Bq/kg
2024/03/13,Sea bass,Cs-137,,7.8,Bq/kg
2024/03/13,Redwing searobin,Cs-137,,8.4,Bq/kg
2024/03/13,Fox jacopever,Cs-137,,8.2,Bq/kg
2024/03/13,Common skate,Cs-137,,7.4,Bq/kg
2024/03/13,Pointhead flounder,Cs-137,,8.2,Bq/kg
2024/03/13,Olive flounder,Cs-137,,7.8,Bq/kg
2024/03/13,Takifugu snyderi,Cs-137,,7.1,Bq/kg
2024/03/13,Panther puffer,Cs-137,,7.5,Bq/kg
2024/03/10,Icefish,Cs-134,,8.5,Bq/kg
2024/03/10,Icefish,Cs-137,,7.3,Bq/kg
2024/03/06,Pointhead flounder,Cs-134,,6.5,Bq/kg
2024/03/06,Takifugu snyderi,Cs-134,,11,Bq/kg
2024/03/06,Pointhead flounder,Cs-137,,6.4,Bq/kg
2024/03/06,Takifugu snyderi,Cs-137,,8.4,Bq/kg
2024/03/05,Icefish,Cs-134,,10,Bq/kg
2024/03/05,Icefish,Cs-137,,8.3,Bq/kg
2024/03/03,Sea bass,Cs-134,,8.6,Bq/kg
2024/03/03,Yellow goosefish,Cs-134,,9.4,Bq/kg
2024/03/03,Olive flounder,Cs-134,,8.7,Bq/kg
2024/03/03,Marbled sole,Cs-134,,9.8,Bq/kg
2024/03/03,Pacific cod,Cs-134,,8.4,Bq/kg
2024/03/03,Roundnose flounder,Cs-134,,7.3,Bq/kg
2024/03/03,Brown hakeling,Cs-134,,11,Bq/kg
2024/03/03,Jack mackerel,Cs-134,,6.6,Bq/kg
2024/03/03,Honnibe crocker,Cs-134,,8.8,Bq/kg
2024/03/03,Deepsea bonefish,Cs-134,,9.2,Bq/kg
2024/03/03,Alaska pollack,Cs-134,,8.6,Bq/kg
2024/03/03,Sea bass,Cs-137,,6.3,Bq/kg
2024/03/03,Yellow goosefish,Cs-137,,8.3,Bq/kg
2024/03/03,Olive flounder,Cs-137,,8.4,Bq/kg
2024/03/03,Marbled sole,Cs-137,,8.4,Bq/kg
2024/03/03,Pacific cod,Cs-137,,6.9,Bq/kg
2024/03/03,Roundnose flounder,Cs-137,,6.8,Bq/kg
2024/03/03,Brown hakeling,Cs-137,,9,Bq/kg
2024/03/03,Jack mackerel,Cs-137,,7.1,Bq/kg
2024/03/03,Honnibe crocker,Cs-137,,7.1,Bq/kg
2024/03/03,Deepsea bonefish,Cs-137,,7.5,Bq/kg
2024/03/03,Alaska pollack,Cs-137,,9.2,Bq/kg
2024/02/25,Common skate,Cs-134,,11,Bq/kg
2024/02/25,Olive flounder,Cs-134,,8.2,Bq/kg
2024/02/25,Roundnose flounder,Cs-134,,7.7,Bq/kg
2024/02/25,Icefish,Cs-134,,9.1,Bq/kg
2024/02/25,Common skate,Cs-137,,7.9,Bq/kg
2024/02/25,Olive flounder,Cs-137,,8,Bq/kg
2024/02/25,Roundnose flounder,Cs-137,,8.4,Bq/kg
2024/02/25,Icefish,Cs-137,,7,Bq/kg
2024/02/20,Black rockfish,Cs-134,,11,Bq/kg
2024/02/20,Black rockfish,Cs-137,,6.7,Bq/kg
2024/02/18,Sea bass,Cs-134,,9.6,Bq/kg
2024/02/18,Greenling,Cs-134,,9,Bq/kg
2024/02/18,Striped jewfish,Cs-134,,8.3,Bq/kg
2024/02/18,Redwing searobin,Cs-134,,11,Bq/kg
2024/02/18,Yellow goosefish,Cs-134,,8,Bq/kg
2024/02/18,Common skate,Cs-134,,11,Bq/kg
2024/02/18,Olive flounder,Cs-134,,7.7,Bq/kg
2024/02/18,Bluefin searobin,Cs-134,,8.7,Bq/kg
2024/02/18,Conger eel,Cs-134,,7.7,Bq/kg
2024/02/18,Littlemouth flounder,Cs-134,,8.4,Bq/kg
2024/02/18,Marbled sole,Cs-134,,8,Bq/kg
2024/02/18,Roundnose flounder,Cs-134,,9.3,Bq/kg
2024/02/18,Ridged-eye flounder,Cs-134,,7.5,Bq/kg
2024/02/18,Willowy flounder,Cs-134,,8.8,Bq/kg
2024/02/18,Icefish,Cs-134,,11,Bq/kg
2024/02/18,Red sea bream,Cs-134,,8.8,Bq/kg
2024/02/18,Stone flounder,Cs-134,,8.1,Bq/kg
2024/02/18,Ridged-eye flounder,Cs-134,,9.5,Bq/kg
2024/02/18,White croaker,Cs-134,,8.5,Bq/kg
2024/02/18,Spotted hailbut,Cs-134,,7.5,Bq/kg
2024/02/18,Jack mackerel,Cs-134,,7.5,Bq/kg
2024/02/18,Black Scraper,Cs-134,,8.8,Bq/kg
2024/02/18,Sea bass,Cs-137,,8,Bq/kg
2024/02/18,Greenling,Cs-137,,6.6,Bq/kg
2024/02/18,Striped jewfish,Cs-137,,8.6,Bq/kg
2024/02/18,Redwing searobin,Cs-137,,8.9,Bq/kg
2024/02/18,Yellow goosefish,Cs-137,,6.9,Bq/kg
2024/02/18,Common skate,Cs-137,,9,Bq/kg
2024/02/18,Olive flounder,Cs-137,,7.4,Bq/kg
2024/02/18,Bluefin searobin,Cs-137,,8.2,Bq/kg
2024/02/18,Conger eel,Cs-137,,7.9,Bq/kg
2024/02/18,Littlemouth flounder,Cs-137,,6.5,Bq/kg
2024/02/18,Marbled sole,Cs-137,,7.2,Bq/kg
2024/02/18,Roundnose flounder,Cs-137,,8.1,Bq/kg
2024/02/18,Ridged-eye flounder,Cs-137,,7.6,Bq/kg
2024/02/18,Willowy flounder,Cs-137,,7.3,Bq/kg
2024/02/18,Icefish,Cs-137,,8.9,Bq/kg
2024/02/18,Red sea bream,Cs-137,,8.4,Bq/kg
2024/02/18,Stone flounder,Cs-137,,7.9,Bq/kg
2024/02/18,Ridged-eye flounder,Cs-137,,8,Bq/kg
2024/02/18,White croaker,Cs-137,,6.9,Bq/kg
2024/02/18,Spotted hailbut,Cs-137,,6.7,Bq/kg
2024/02/18,Jack mackerel,Cs-137,,6.5,Bq/kg
2024/02/18,Black Scraper,Cs-137,,8.3,Bq/kg
2024/02/16,Black rockfish,Cs-134,,11,Bq/kg
2024/02/16,Black rockfish,Cs-134,,7.9,Bq/kg
2024/02/16,Redwing searobin,Cs-134,,9.9,Bq/kg
2024/02/16,Common skate,Cs-134,,7.2,Bq/kg
2024/02/16,Takifugu snyderi,Cs-134,,8.5,Bq/kg
2024/02/16,Cinnamon flounder,Cs-134,,11,Bq/kg
2024/02/16,Black rockfish,Cs-137,,7.1,Bq/kg
2024/02/16,Black rockfish,Cs-137,,8.3,Bq/kg
2024/02/16,Redwing searobin,Cs-137,,8.2,Bq/kg
2024/02/16,Common skate,Cs-137,,6.9,Bq/kg
2024/02/16,Takifugu snyderi,Cs-137,,7.7,Bq/kg
2024/02/16,Cinnamon flounder,Cs-137,,8.6,Bq/kg
2024/02/12,Black rockfish,Cs-134,,7.2,Bq/kg
2024/02/12,Sea raven,Cs-134,,12,Bq/kg
2024/02/12,Takifugu snyderi,Cs-134,,7.7,Bq/kg
2024/02/12,Black rockfish,Cs-137,,7.8,Bq/kg
2024/02/12,Sea raven,Cs-137,,8,Bq/kg
2024/02/12,Takifugu snyderi,Cs-137,,8.2,Bq/kg
2024/02/11,Black rockfish,Cs-134,,9.1,Bq/kg
2024/02/11,Redwing searobin,Cs-134,,6.9,Bq/kg
2024/02/11,Common skate,Cs-134,,8.2,Bq/kg
2024/02/11,Olive flounder,Cs-134,,6.5,Bq/kg
2024/02/11,Marbled sole,Cs-134,,8.8,Bq/kg
2024/02/11,Black rockfish,Cs-137,,7.8,Bq/kg
2024/02/11,Redwing searobin,Cs-137,,6.2,Bq/kg
2024/02/11,Common skate,Cs-137,,7.6,Bq/kg
2024/02/11,Olive flounder,Cs-137,,6.6,Bq/kg
2024/02/11,Marbled sole,Cs-137,,8.4,Bq/kg
2024/02/06,Olive flounder,Cs-134,,7.8,Bq/kg
2024/02/06,Olive flounder,Cs-137,,8.3,Bq/kg
2024/02/04,Black rockfish,Cs-134,,7.2,Bq/kg
2024/02/04,Black rockfish,Cs-134,,9.9,Bq/kg
2024/02/04,Black rockfish,Cs-134,,8.5,Bq/kg
2024/02/04,Black rockfish,Cs-134,,8.8,Bq/kg
2024/02/04,Black rockfish,Cs-134,,8.6,Bq/kg
2024/02/04,Black rockfish,Cs-134,,9.7,Bq/kg
2024/02/04,Olive flounder,Cs-134,,11,Bq/kg
2024/02/04,Marbled sole,Cs-134,,11,Bq/kg
2024/02/04,Pacific cod,Cs-134,,7.4,Bq/kg
2024/02/04,Icefish,Cs-134,,9.3,Bq/kg
2024/02/04,Stone flounder,Cs-134,,8.3,Bq/kg
2024/02/04,Flathead,Cs-134,,11,Bq/kg
2024/02/04,Snailfish,Cs-134,,7.8,Bq/kg
2024/02/04,Tiger puffer,Cs-134,,9.3,Bq/kg
2024/02/04,Tiger puffer,Cs-134,,9.5,Bq/kg
2024/02/04,Alaska pollack,Cs-134,,9.6,Bq/kg
2024/02/04,Starry flounder,Cs-134,,8.3,Bq/kg
2024/02/04,Whip stingray,Cs-134,,9.7,Bq/kg
2024/02/04,Black rockfish,Cs-137,,8.5,Bq/kg
2024/02/04,Black rockfish,Cs-137,,9.9,Bq/kg
2024/02/04,Black rockfish,Cs-137,,8.4,Bq/kg
2024/02/04,Black rockfish,Cs-137,,8.3,Bq/kg
2024/02/04,Black rockfish,Cs-137,,9.2,Bq/kg
2024/02/04,Black rockfish,Cs-137,,8.4,Bq/kg
2024/02/04,Olive flounder,Cs-137,,7.6,Bq/kg
2024/02/04,Marbled sole,Cs-137,,8.3,Bq/kg
2024/02/04,Pacific cod,Cs-137,,7.8,Bq/kg
2024/02/04,Icefish,Cs-137,,6.8,Bq/kg
2024/02/04,Stone flounder,Cs-137,,9.5,Bq/kg
2024/02/04,Flathead,Cs-137,,6.8,Bq/kg
2024/02/04,Snailfish,Cs-137,,8.4,Bq/kg
2024/02/04,Tiger puffer,Cs-137,,8,Bq/kg
2024/02/04,Tiger puffer,Cs-137,,5.9,Bq/kg
2024/02/04,Alaska pollack,Cs-137,,8.3,Bq/kg
2024/02/04,Starry flounder,Cs-137,,8,Bq/kg
2024/02/04,Whip stingray,Cs-137,,7,Bq/kg
2024/02/01,Sea bass,Cs-134,,9.2,Bq/kg
2024/02/01,Sea bass,Cs-134,,8.9,Bq/kg
2024/02/01,Redwing searobin,Cs-134,,9.4,Bq/kg
2024/02/01,Hairtail,Cs-134,,7.8,Bq/kg
2024/02/01,Bluefin searobin,Cs-134,,9.8,Bq/kg
2024/02/01,Chub mackerel,Cs-134,,8,Bq/kg
2024/02/01,Bulgyhead wrasse,Cs-134,,8.3,Bq/kg
2024/02/01,Sea bass,Cs-137,,6.4,Bq/kg
2024/02/01,Sea bass,Cs-137,,8,Bq/kg
2024/02/01,Redwing searobin,Cs-137,,6.5,Bq/kg
2024/02/01,Hairtail,Cs-137,,8.3,Bq/kg
2024/02/01,Bluefin searobin,Cs-137,,7.5,Bq/kg
2024/02/01,Chub mackerel,Cs-137,,8.6,Bq/kg
2024/02/01,Bulgyhead wrasse,Cs-137,,8.4,Bq/kg
2024/01/30,Icefish,Cs-134,,9,Bq/kg
2024/01/30,Icefish,Cs-137,,7.6,Bq/kg
2024/01/24,Olive flounder,Cs-134,,11,Bq/kg
2024/01/24,Olive flounder,Cs-134,,12,Bq/kg
2024/01/24,Olive flounder,Cs-137,,7,Bq/kg
2024/01/24,Olive flounder,Cs-137,,7.4,Bq/kg
2024/01/20,Black rockfish,Cs-134,,8.1,Bq/kg
2024/01/20,Olive flounder,Cs-134,,9.2,Bq/kg
2024/01/20,Black rockfish,Cs-137,,9,Bq/kg
2024/01/20,Olive flounder,Cs-137,,8.6,Bq/kg
2024/01/16,Black rockfish,Cs-134,,8.3,Bq/kg
2024/01/16,Black rockfish,Cs-134,,8.1,Bq/kg
2024/01/16,Stone flounder,Cs-134,,6.9,Bq/kg
2024/01/16,Black rockfish,Cs-137,,7.5,Bq/kg
2024/01/16,Black rockfish,Cs-137,,7.2,Bq/kg
2024/01/16,Stone flounder,Cs-137,,6.9,Bq/kg
2024/01/12,Olive flounder,Cs-134,,8.1,Bq/kg
2024/01/12,Stone flounder,Cs-134,,8.4,Bq/kg
2024/01/12,Olive flounder,Cs-137,,7.7,Bq/kg
2024/01/12,Stone flounder,Cs-137,,7.4,Bq/kg
2024/01/08,Bluefin searobin,Cs-134,,7.5,Bq/kg
2024/01/08,Chub mackerel,Cs-134,,7,Bq/kg
2024/01/08,Japanese amberjack,Cs-134,,9.9,Bq/kg
2024/01/08,Bluefin searobin,Cs-137,,7.8,Bq/kg
2024/01/08,Chub mackerel,Cs-137,,8.1,Bq/kg
2024/01/08,Japanese amberjack,Cs-137,,7.7,Bq/kg
2023/12/21,Sea bass,Cs-134,,8,Bq/kg
2023/12/21,Sea bass,Cs-134,,8.2,Bq/kg
2023/12/21,Sea bass,Cs-134,,9.2,Bq/kg
2023/12/21,Honnibe crocker,Cs-134,,11,Bq/kg
2023/12/21,Sea bass,Cs-137,,6.7,Bq/kg
2023/12/21,Sea bass,Cs-137,,8.1,Bq/kg
2023/12/21,Sea bass,Cs-137,,7.7,Bq/kg
