File Creation Date,2024-12-09
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2021/12/21,Ridged-eye flounder,Cs-137,,7.2,Bq/kg-fresh
2021/12/21,Takifugu snyderi,Cs-137,,8.2,Bq/kg-fresh
2021/12/14,White croaker,Cs-134,,7.8,Bq/kg-fresh
2021/12/14,Crimson sea bream,Cs-134,,5.7,Bq/kg-fresh
2021/12/14,Honnibe crocker,Cs-134,,8,Bq/kg-fresh
2021/12/14,Goldeye rockfish,Cs-134,,7.7,Bq/kg-fresh
2021/12/14,Fox jacopever,Cs-134,,5.7,Bq/kg-fresh
2021/12/14,Sebastes cheni,Cs-134,,9.6,Bq/kg-fresh
2021/12/14,White croaker,Cs-137,,8.1,Bq/kg-fresh
2021/12/14,Crimson sea bream,Cs-137,,6.7,Bq/kg-fresh
2021/12/14,Honnibe crocker,Cs-137,,6.3,Bq/kg-fresh
2021/12/14,Goldeye rockfish,Cs-137,,7.2,Bq/kg-fresh
2021/12/14,Fox jacopever,Cs-137,,6.9,Bq/kg-fresh
2021/12/14,Sebastes cheni,Cs-137,,8.1,Bq/kg-fresh
2021/11/21,White croaker,Cs-134,,9.7,Bq/kg-fresh
2021/11/21,Olive flounder,Cs-134,,9.6,Bq/kg-fresh
2021/11/21,John dory,Cs-134,,11,Bq/kg-fresh
2021/11/21,Crimson sea bream,Cs-134,,7.7,Bq/kg-fresh
2021/11/21,Redwing searobin,Cs-134,,11,Bq/kg-fresh
2021/11/21,White croaker,Cs-137,,9.7,Bq/kg-fresh
2021/11/21,Olive flounder,Cs-137,,7.9,Bq/kg-fresh
2021/11/21,John dory,Cs-137,,8.6,Bq/kg-fresh
2021/11/21,Crimson sea bream,Cs-137,,7.8,Bq/kg-fresh
2021/11/21,Redwing searobin,Cs-137,,8.8,Bq/kg-fresh
2021/08/26,Olive flounder,Cs-134,,8.6,Bq/kg-fresh
2021/08/26,Olive flounder,Cs-137,,8,Bq/kg-fresh
2021/07/06,Jack mackerel,Cs-134,,6.6,Bq/kg-fresh
2021/07/06,Jack mackerel,Cs-137,,6.5,Bq/kg-fresh
2021/06/15,Olive flounder,Cs-134,,9.2,Bq/kg-fresh
2021/06/15,Olive flounder,Cs-137,,8.4,Bq/kg-fresh
2021/05/25,Brown hakeling,Cs-134,,9.4,Bq/kg-fresh
2021/05/25,Pacific cod,Cs-134,,6.3,Bq/kg-fresh
2021/05/25,Scorpionfish,Cs-134,,9.9,Bq/kg-fresh
2021/05/25,True sardine,Cs-134,,9,Bq/kg-fresh
2021/05/25,Sea raven,Cs-134,,7.6,Bq/kg-fresh
2021/05/25,Rikuzen flounder,Cs-134,,8.4,Bq/kg-fresh
2021/05/25,Greeneye,Cs-134,,8.1,Bq/kg-fresh
2021/05/25,Roughsclae sole,Cs-134,,7.5,Bq/kg-fresh
2021/05/25,Blackfin flounder,Cs-134,,6.9,Bq/kg-fresh
2021/05/25,Brown hakeling,Cs-137,,7.9,Bq/kg-fresh
2021/05/25,Pacific cod,Cs-137,,7.6,Bq/kg-fresh
2021/05/25,Scorpionfish,Cs-137,,8.2,Bq/kg-fresh
2021/05/25,True sardine,Cs-137,,7.7,Bq/kg-fresh
2021/05/25,Sea raven,Cs-137,,6.9,Bq/kg-fresh
2021/05/25,Rikuzen flounder,Cs-137,,7.3,Bq/kg-fresh
2021/05/25,Greeneye,Cs-137,,8.3,Bq/kg-fresh
2021/05/25,Roughsclae sole,Cs-137,,7,Bq/kg-fresh
2021/05/25,Blackfin flounder,Cs-137,,6.3,Bq/kg-fresh
2021/05/18,Brown hakeling,Cs-134,,8.2,Bq/kg-fresh
2021/05/18,Scorpionfish,Cs-134,,8.3,Bq/kg-fresh
2021/05/18,Rikuzen flounder,Cs-134,,8.4,Bq/kg-fresh
2021/05/18,Microstomus achne,Cs-134,,7.9,Bq/kg-fresh
2021/05/18,Brown hakeling,Cs-137,,6.8,Bq/kg-fresh
2021/05/18,Scorpionfish,Cs-137,,7.7,Bq/kg-fresh
2021/05/18,Rikuzen flounder,Cs-137,,8.1,Bq/kg-fresh
2021/05/18,Microstomus achne,Cs-137,,8.4,Bq/kg-fresh
