File Creation Date,2025-09-11
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/11/10,Yellow goosefish,Cs-137,,6.7,Bq/kg
2024/11/10,Willowy flounder,Cs-137,,8.1,Bq/kg
2024/11/04,Sea raven,Cs-134,,7.6,Bq/kg
2024/11/04,Jack mackerel,Cs-134,,7.7,Bq/kg
2024/11/04,Sea raven,Cs-137,,8.1,Bq/kg
2024/11/04,Jack mackerel,Cs-137,,6.8,Bq/kg
2024/10/28,Bluefin searobin,Cs-134,,7.5,Bq/kg
2024/10/28,Crimson sea bream,Cs-134,,9,Bq/kg
2024/10/28,Bluefin searobin,Cs-137,,7.1,Bq/kg
2024/10/28,Crimson sea bream,Cs-137,,6.9,Bq/kg
2024/10/27,Fox jacopever,Cs-134,,11,Bq/kg
2024/10/27,Redwing searobin,Cs-134,,7,Bq/kg
2024/10/27,Olive flounder,Cs-134,,9.4,Bq/kg
2024/10/27,Bluefin searobin,Cs-134,,9.8,Bq/kg
2024/10/27,Microstomus achne,Cs-134,,8.4,Bq/kg
2024/10/27,Common skate,Cs-134,,7.8,Bq/kg
2024/10/27,Ridged-eye flounder,Cs-134,,8.1,Bq/kg
2024/10/27,Red sea bream,Cs-134,,8.4,Bq/kg
2024/10/27,Goldeye rockfish,Cs-134,,7.5,Bq/kg
2024/10/27,Takifugu snyderi,Cs-134,,8.4,Bq/kg
2024/10/27,Whip stingray,Cs-134,,7.7,Bq/kg
2024/10/27,Fox jacopever,Cs-137,,7.3,Bq/kg
2024/10/27,Redwing searobin,Cs-137,,7.8,Bq/kg
2024/10/27,Olive flounder,Cs-137,,7.2,Bq/kg
2024/10/27,Bluefin searobin,Cs-137,,7.4,Bq/kg
2024/10/27,Microstomus achne,Cs-137,,6.8,Bq/kg
2024/10/27,Common skate,Cs-137,,6.5,Bq/kg
2024/10/27,Ridged-eye flounder,Cs-137,,7.2,Bq/kg
2024/10/27,Red sea bream,Cs-137,,6.9,Bq/kg
2024/10/27,Goldeye rockfish,Cs-137,,7.8,Bq/kg
2024/10/27,Takifugu snyderi,Cs-137,,7.3,Bq/kg
2024/10/27,Whip stingray,Cs-137,,8.2,Bq/kg
2024/10/22,Redwing searobin,Cs-134,,8.4,Bq/kg
2024/10/22,Olive flounder,Cs-134,,8.9,Bq/kg
2024/10/22,Bluefin searobin,Cs-134,,7,Bq/kg
2024/10/22,John dory,Cs-134,,6.5,Bq/kg
2024/10/22,Ridged-eye flounder,Cs-134,,9,Bq/kg
2024/10/22,Takifugu snyderi,Cs-134,,11,Bq/kg
2024/10/22,Redwing searobin,Cs-137,,8,Bq/kg
2024/10/22,Olive flounder,Cs-137,,8.1,Bq/kg
2024/10/22,Bluefin searobin,Cs-137,,6.5,Bq/kg
2024/10/22,John dory,Cs-137,,7,Bq/kg
2024/10/22,Ridged-eye flounder,Cs-137,,9.3,Bq/kg
2024/10/22,Takifugu snyderi,Cs-137,,8.5,Bq/kg
2024/10/14,Tiger puffer,Cs-134,,7.8,Bq/kg
2024/10/14,Whip stingray,Cs-134,,6.8,Bq/kg
2024/10/14,Half-smooth golden pufferfish,Cs-134,,8.1,Bq/kg
2024/10/14,Tiger puffer,Cs-137,,8,Bq/kg
2024/10/14,Whip stingray,Cs-137,,7.6,Bq/kg
2024/10/14,Half-smooth golden pufferfish,Cs-137,,7,Bq/kg
2024/10/08,Flathead,Cs-134,,9,Bq/kg
2024/10/08,Hairtail,Cs-134,,9.2,Bq/kg
2024/10/08,Flathead,Cs-137,,7.5,Bq/kg
2024/10/08,Hairtail,Cs-137,,7.4,Bq/kg
2024/10/06,Roundnose flounder,Cs-134,,8.9,Bq/kg
2024/10/06,Scorpionfish,Cs-134,,9.9,Bq/kg
2024/10/06,Roundnose flounder,Cs-137,,7,Bq/kg
2024/10/06,Scorpionfish,Cs-137,,6.7,Bq/kg
2024/10/01,Roundnose flounder,Cs-134,,7.4,Bq/kg
2024/10/01,Pacific cod,Cs-134,,7.8,Bq/kg
2024/10/01,Willowy flounder,Cs-134,,6.8,Bq/kg
2024/10/01,Mirror dory,Cs-134,,7.4,Bq/kg
2024/10/01,Deep-sea smelt,Cs-134,,8.1,Bq/kg
2024/10/01,Roundnose flounder,Cs-137,,7,Bq/kg
2024/10/01,Pacific cod,Cs-137,,8.5,Bq/kg
2024/10/01,Willowy flounder,Cs-137,,7.1,Bq/kg
2024/10/01,Mirror dory,Cs-137,,6.5,Bq/kg
2024/10/01,Deep-sea smelt,Cs-137,,8.6,Bq/kg
2024/09/16,Roundnose flounder,Cs-134,,7.9,Bq/kg
2024/09/16,Crimson sea bream,Cs-134,,9.9,Bq/kg
2024/09/16,Hairtail,Cs-134,,9.1,Bq/kg
2024/09/16,Tiger puffer,Cs-134,,7.7,Bq/kg
2024/09/16,Roundnose flounder,Cs-137,,8,Bq/kg
2024/09/16,Crimson sea bream,Cs-137,,7.1,Bq/kg
2024/09/16,Hairtail,Cs-137,,8.1,Bq/kg
2024/09/16,Tiger puffer,Cs-137,,7,Bq/kg
2024/08/28,Olive flounder,Cs-134,,7.5,Bq/kg
2024/08/28,Olive flounder,Cs-137,,8.1,Bq/kg
2024/08/06,Olive flounder,Cs-134,,7.9,Bq/kg
2024/08/06,Olive flounder,Cs-137,,7.6,Bq/kg
2024/07/30,Microstomus achne,Cs-134,,8.1,Bq/kg
2024/07/30,Microstomus achne,Cs-137,,7.5,Bq/kg
2024/07/22,Anchovy,Cs-134,,8.3,Bq/kg
2024/07/22,Anchovy,Cs-137,,7.9,Bq/kg
2024/07/11,Sea bass,Cs-134,,8,Bq/kg
2024/07/11,Chub mackerel,Cs-134,,9.1,Bq/kg
2024/07/11,Jack mackerel,Cs-134,,7,Bq/kg
2024/07/11,Hairtail,Cs-134,,8.2,Bq/kg
2024/07/11,Sea bass,Cs-137,,7.2,Bq/kg
2024/07/11,Chub mackerel,Cs-137,,7.4,Bq/kg
2024/07/11,Jack mackerel,Cs-137,,7.1,Bq/kg
2024/07/11,Hairtail,Cs-137,,7.3,Bq/kg
2024/07/08,Anchovy,Cs-134,,7.1,Bq/kg
2024/07/08,Anchovy,Cs-134,,8.9,Bq/kg
2024/07/08,Anchovy,Cs-137,,7.2,Bq/kg
2024/07/08,Anchovy,Cs-137,,8,Bq/kg
2024/06/24,Black rockfish,Cs-134,,8,Bq/kg
2024/06/24,Greenling,Cs-134,,7.8,Bq/kg
2024/06/24,Roundnose flounder,Cs-134,,7,Bq/kg
2024/06/24,Anchovy,Cs-134,,7.6,Bq/kg
2024/06/24,Anchovy,Cs-134,,8.5,Bq/kg
2024/06/24,Black sea bream,Cs-134,,9.6,Bq/kg
2024/06/24,Black rockfish,Cs-137,,7,Bq/kg
2024/06/24,Greenling,Cs-137,,6,Bq/kg
2024/06/24,Roundnose flounder,Cs-137,,7,Bq/kg
2024/06/24,Anchovy,Cs-137,,7.4,Bq/kg
2024/06/24,Anchovy,Cs-137,,6,Bq/kg
2024/06/24,Black sea bream,Cs-137,,7,Bq/kg
2024/06/09,Blackfin flounder,Cs-134,,7.9,Bq/kg
2024/06/09,Pacific cod,Cs-134,,8.9,Bq/kg
2024/06/09,Anchovy,Cs-134,,8.5,Bq/kg
2024/06/09,Anchovy,Cs-134,,7,Bq/kg
2024/06/09,Blackfin flounder,Cs-137,,9,Bq/kg
2024/06/09,Pacific cod,Cs-137,,5.6,Bq/kg
2024/06/09,Anchovy,Cs-137,,7.8,Bq/kg
2024/06/09,Anchovy,Cs-137,,7.1,Bq/kg
2024/06/06,Brown hakeling,Cs-134,,8.7,Bq/kg
2024/06/06,Brown hakeling,Cs-137,,7.8,Bq/kg
2024/06/05,Anchovy,Cs-134,,9.7,Bq/kg
2024/06/05,Anchovy,Cs-134,,8.6,Bq/kg
2024/06/05,Anchovy,Cs-137,,8.1,Bq/kg
2024/06/05,Anchovy,Cs-137,,7.3,Bq/kg
2024/05/27,Black rockfish,Cs-134,,8.2,Bq/kg
2024/05/27,Black rockfish,Cs-137,,9.2,Bq/kg
2024/05/26,Fox jacopever,Cs-134,,7.7,Bq/kg
2024/05/26,Black rockfish,Cs-134,,7.2,Bq/kg
2024/05/26,Black rockfish,Cs-134,,8.8,Bq/kg
2024/05/26,Black rockfish,Cs-134,,9,Bq/kg
2024/05/26,Olive flounder,Cs-134,,7.1,Bq/kg
2024/05/26,Greeneye,Cs-134,,8.5,Bq/kg
2024/05/26,Microstomus achne,Cs-134,,7.5,Bq/kg
2024/05/26,Pacific cod,Cs-134,,8.1,Bq/kg
2024/05/26,Rikuzen flounder,Cs-134,,9.6,Bq/kg
2024/05/26,Scorpionfish,Cs-134,,9,Bq/kg
2024/05/26,Brown hakeling,Cs-134,,9.5,Bq/kg
2024/05/26,Willowy flounder,Cs-134,,8.4,Bq/kg
2024/05/26,Mirror dory,Cs-134,,7.7,Bq/kg
2024/05/26,Pacific barrelfish,Cs-134,,7.9,Bq/kg
2024/05/26,Deep-sea smelt,Cs-134,,6.7,Bq/kg
2024/05/26,Fox jacopever,Cs-137,,7,Bq/kg
2024/05/26,Black rockfish,Cs-137,,7.8,Bq/kg
2024/05/26,Black rockfish,Cs-137,,7.8,Bq/kg
2024/05/26,Black rockfish,Cs-137,,7.4,Bq/kg
2024/05/26,Olive flounder,Cs-137,,6.6,Bq/kg
2024/05/26,Greeneye,Cs-137,,7.8,Bq/kg
2024/05/26,Microstomus achne,Cs-137,,6.7,Bq/kg
2024/05/26,Pacific cod,Cs-137,,5.9,Bq/kg
2024/05/26,Rikuzen flounder,Cs-137,,8.6,Bq/kg
2024/05/26,Scorpionfish,Cs-137,,7.4,Bq/kg
2024/05/26,Brown hakeling,Cs-137,,7.8,Bq/kg
2024/05/26,Willowy flounder,Cs-137,,7.9,Bq/kg
2024/05/26,Mirror dory,Cs-137,,7.9,Bq/kg
2024/05/26,Pacific barrelfish,Cs-137,,7.7,Bq/kg
2024/05/26,Deep-sea smelt,Cs-137,,7.8,Bq/kg
2024/05/22,Sea bass,Cs-134,,11,Bq/kg
2024/05/22,Sea bass,Cs-134,,5.8,Bq/kg
2024/05/22,Sea bass,Cs-137,,7.7,Bq/kg
2024/05/22,Sea bass,Cs-137,,6.9,Bq/kg
2024/05/19,Greenling,Cs-134,,9.3,Bq/kg
2024/05/19,Redwing searobin,Cs-134,,6.3,Bq/kg
2024/05/19,Greeneye,Cs-134,,7,Bq/kg
2024/05/19,Blackthroat seaperch,Cs-134,,7.9,Bq/kg
2024/05/19,Sea bass,Cs-134,,9.8,Bq/kg
2024/05/19,Conger eel,Cs-134,,7.1,Bq/kg
2024/05/19,Chub mackerel,Cs-134,,7.7,Bq/kg
2024/05/19,Rikuzen flounder,Cs-134,,6.1,Bq/kg
2024/05/19,Scorpionfish,Cs-134,,9.2,Bq/kg
2024/05/19,Brown hakeling,Cs-134,,9.6,Bq/kg
2024/05/19,Willowy flounder,Cs-134,,7.4,Bq/kg
2024/05/19,Crimson sea bream,Cs-134,,9.7,Bq/kg
2024/05/19,Sea raven,Cs-134,,7.6,Bq/kg
2024/05/19,Greenling,Cs-137,,8.2,Bq/kg
2024/05/19,Redwing searobin,Cs-137,,6,Bq/kg
2024/05/19,Greeneye,Cs-137,,8.2,Bq/kg
2024/05/19,Blackthroat seaperch,Cs-137,,6.7,Bq/kg
2024/05/19,Sea bass,Cs-137,,9.1,Bq/kg
2024/05/19,Conger eel,Cs-137,,8.6,Bq/kg
2024/05/19,Chub mackerel,Cs-137,,6.2,Bq/kg
2024/05/19,Rikuzen flounder,Cs-137,,6.4,Bq/kg
2024/05/19,Scorpionfish,Cs-137,,7.1,Bq/kg
2024/05/19,Brown hakeling,Cs-137,,9.4,Bq/kg
2024/05/19,Willowy flounder,Cs-137,,8.2,Bq/kg
2024/05/19,Crimson sea bream,Cs-137,,9.5,Bq/kg
2024/05/19,Sea raven,Cs-137,,6.5,Bq/kg
2024/05/17,Black rockfish,Cs-134,,8.7,Bq/kg
2024/05/17,Black rockfish,Cs-134,,9.6,Bq/kg
2024/05/17,Black rockfish,Cs-134,,8.4,Bq/kg
2024/05/17,Black rockfish,Cs-137,,8.9,Bq/kg
2024/05/17,Black rockfish,Cs-137,,8.6,Bq/kg
2024/05/17,Black rockfish,Cs-137,,8.2,Bq/kg
2024/05/14,Black rockfish,Cs-134,,8.4,Bq/kg
2024/05/14,Black rockfish,Cs-137,,8.6,Bq/kg
2024/05/10,Black rockfish,Cs-134,,6.9,Bq/kg
2024/05/10,Black rockfish,Cs-137,,7.4,Bq/kg
2024/04/24,Black rockfish,Cs-134,,9.6,Bq/kg
2024/04/24,Black rockfish,Cs-134,,8.2,Bq/kg
2024/04/24,Black rockfish,Cs-137,,7.9,Bq/kg
2024/04/24,Black rockfish,Cs-137,,7.1,Bq/kg
2024/04/23,Microstomus achne,Cs-134,,8.8,Bq/kg
2024/04/23,Microstomus achne,Cs-137,,4.9,Bq/kg
2024/04/21,Roughsclae sole,Cs-134,,7.4,Bq/kg
2024/04/21,Rikuzen flounder,Cs-134,,8.9,Bq/kg
2024/04/21,Willowy flounder,Cs-134,,9.2,Bq/kg
2024/04/21,Littlemouth flounder,Cs-134,,8.8,Bq/kg
2024/04/21,Pacific barrelfish,Cs-134,,7,Bq/kg
2024/04/21,Roughsclae sole,Cs-137,,6,Bq/kg
2024/04/21,Rikuzen flounder,Cs-137,,7.6,Bq/kg
2024/04/21,Willowy flounder,Cs-137,,8.8,Bq/kg
2024/04/21,Littlemouth flounder,Cs-137,,7.4,Bq/kg
2024/04/21,Pacific barrelfish,Cs-137,,7.5,Bq/kg
2024/04/19,Eyespot Puffer,Cs-134,,7.5,Bq/kg
2024/04/19,Eyespot Puffer,Cs-137,,7.6,Bq/kg
2024/04/16,Fox jacopever,Cs-134,,9.2,Bq/kg
2024/04/16,Sebastes cheni,Cs-134,,8.6,Bq/kg
2024/04/16,Goldeye rockfish,Cs-134,,9.5,Bq/kg
2024/04/16,Jack mackerel,Cs-134,,11,Bq/kg
2024/04/16,Fox jacopever,Cs-137,,7.9,Bq/kg
2024/04/16,Sebastes cheni,Cs-137,,7.4,Bq/kg
2024/04/16,Goldeye rockfish,Cs-137,,7.2,Bq/kg
2024/04/16,Jack mackerel,Cs-137,,8.8,Bq/kg
2024/04/14,Fox jacopever,Cs-134,,9.2,Bq/kg
2024/04/14,Bluefin searobin,Cs-134,,7,Bq/kg
2024/04/14,Sea bass,Cs-134,,8.2,Bq/kg
2024/04/14,Sea bass,Cs-134,,8.6,Bq/kg
2024/04/14,Chub mackerel,Cs-134,,9.7,Bq/kg
2024/04/14,White croaker,Cs-134,,7,Bq/kg
2024/04/14,Crimson sea bream,Cs-134,,9.1,Bq/kg
2024/04/14,Honnibe crocker,Cs-134,,9.2,Bq/kg
2024/04/14,Takifugu snyderi,Cs-134,,8.3,Bq/kg
2024/04/14,Hairtail,Cs-134,,8.6,Bq/kg
2024/04/14,Fox jacopever,Cs-137,,6.8,Bq/kg
2024/04/14,Bluefin searobin,Cs-137,,7.8,Bq/kg
2024/04/14,Sea bass,Cs-137,,6.1,Bq/kg
2024/04/14,Sea bass,Cs-137,,7.5,Bq/kg
2024/04/14,Chub mackerel,Cs-137,,8,Bq/kg
2024/04/14,White croaker,Cs-137,,7.2,Bq/kg
2024/04/14,Crimson sea bream,Cs-137,,8.2,Bq/kg
2024/04/14,Honnibe crocker,Cs-137,,7.5,Bq/kg
2024/04/14,Takifugu snyderi,Cs-137,,7.3,Bq/kg
2024/04/14,Hairtail,Cs-137,,8.1,Bq/kg
2024/04/11,Black rockfish,Cs-134,,8.2,Bq/kg
2024/04/11,Black rockfish,Cs-134,,9.3,Bq/kg
2024/04/11,Black rockfish,Cs-134,,7.5,Bq/kg
2024/04/11,Black rockfish,Cs-137,,8,Bq/kg
2024/04/11,Black rockfish,Cs-137,,6.4,Bq/kg
2024/04/11,Black rockfish,Cs-137,,6.4,Bq/kg
2024/04/07,Blackthroat seaperch,Cs-134,,8,Bq/kg
2024/04/07,Conger eel,Cs-134,,9.2,Bq/kg
2024/04/07,Rikuzen flounder,Cs-134,,8,Bq/kg
2024/04/07,Jack mackerel,Cs-134,,9.9,Bq/kg
2024/04/07,Blackthroat seaperch,Cs-137,,6.5,Bq/kg
2024/04/07,Conger eel,Cs-137,,7.1,Bq/kg
2024/04/07,Rikuzen flounder,Cs-137,,7.2,Bq/kg
2024/04/07,Jack mackerel,Cs-137,,7.7,Bq/kg
2024/03/25,Black rockfish,Cs-134,,7.7,Bq/kg
2024/03/25,Black rockfish,Cs-137,,6.5,Bq/kg
2024/03/24,Marbled sole,Cs-134,,8.8,Bq/kg
2024/03/24,Redwing searobin,Cs-134,,8.9,Bq/kg
2024/03/24,Greeneye,Cs-134,,9.6,Bq/kg
2024/03/24,Blackthroat seaperch,Cs-134,,7.4,Bq/kg
2024/03/24,Roughsclae sole,Cs-134,,8.8,Bq/kg
2024/03/24,Sea bass,Cs-134,,8.2,Bq/kg
2024/03/24,Conger eel,Cs-134,,9.7,Bq/kg
2024/03/24,Chub mackerel,Cs-134,,5.4,Bq/kg
2024/03/24,Pacific cod,Cs-134,,9.9,Bq/kg
2024/03/24,Rikuzen flounder,Cs-134,,9.8,Bq/kg
2024/03/24,Pointhead flounder,Cs-134,,9.2,Bq/kg
2024/03/24,Willowy flounder,Cs-134,,9.5,Bq/kg
2024/03/24,Common skate,Cs-134,,7.8,Bq/kg
2024/03/24,White croaker,Cs-134,,7.7,Bq/kg
2024/03/24,Ridged-eye flounder,Cs-134,,6.6,Bq/kg
2024/03/24,Littlemouth flounder,Cs-134,,10,Bq/kg
2024/03/24,Crimson sea bream,Cs-134,,7.2,Bq/kg
2024/03/24,Striped jewfish,Cs-134,,9.1,Bq/kg
2024/03/24,Mirror dory,Cs-134,,9.4,Bq/kg
2024/03/24,Globefish,Cs-134,,8.3,Bq/kg
2024/03/24,Pacific barrelfish,Cs-134,,9.3,Bq/kg
2024/03/24,Hairtail,Cs-134,,7.5,Bq/kg
2024/03/24,Whip stingray,Cs-134,,9.7,Bq/kg
2024/03/24,Marbled sole,Cs-137,,8.8,Bq/kg
2024/03/24,Redwing searobin,Cs-137,,7.6,Bq/kg
2024/03/24,Greeneye,Cs-137,,5.5,Bq/kg
2024/03/24,Blackthroat seaperch,Cs-137,,7.3,Bq/kg
2024/03/24,Roughsclae sole,Cs-137,,7.2,Bq/kg
2024/03/24,Sea bass,Cs-137,,6.4,Bq/kg
2024/03/24,Conger eel,Cs-137,,7.4,Bq/kg
2024/03/24,Chub mackerel,Cs-137,,8.1,Bq/kg
2024/03/24,Pacific cod,Cs-137,,7.8,Bq/kg
2024/03/24,Rikuzen flounder,Cs-137,,7,Bq/kg
2024/03/24,Pointhead flounder,Cs-137,,8.1,Bq/kg
2024/03/24,Willowy flounder,Cs-137,,8.8,Bq/kg
2024/03/24,Common skate,Cs-137,,7.4,Bq/kg
2024/03/24,White croaker,Cs-137,,7.8,Bq/kg
2024/03/24,Ridged-eye flounder,Cs-137,,6,Bq/kg
2024/03/24,Littlemouth flounder,Cs-137,,9.3,Bq/kg
2024/03/24,Crimson sea bream,Cs-137,,7.4,Bq/kg
2024/03/24,Striped jewfish,Cs-137,,7.3,Bq/kg
2024/03/24,Mirror dory,Cs-137,,9,Bq/kg
2024/03/24,Globefish,Cs-137,,7.8,Bq/kg
2024/03/24,Pacific barrelfish,Cs-137,,8.1,Bq/kg
2024/03/24,Hairtail,Cs-137,,8.7,Bq/kg
2024/03/24,Whip stingray,Cs-137,,7.5,Bq/kg
2024/03/17,Roundnose flounder,Cs-134,,9.6,Bq/kg
2024/03/17,Ridged-eye flounder,Cs-134,,9.2,Bq/kg
2024/03/17,Red sea bream,Cs-134,,9.2,Bq/kg
2024/03/17,Roundnose flounder,Cs-137,,8.2,Bq/kg
2024/03/17,Ridged-eye flounder,Cs-137,,7.3,Bq/kg
2024/03/17,Red sea bream,Cs-137,,6.6,Bq/kg
2024/03/15,Fox jacopever,Cs-134,,9.4,Bq/kg
2024/03/15,Marbled sole,Cs-134,,8.6,Bq/kg
2024/03/15,Black rockfish,Cs-134,,8.1,Bq/kg
2024/03/15,Black rockfish,Cs-134,,9.7,Bq/kg
2024/03/15,Olive flounder,Cs-134,,8.5,Bq/kg
2024/03/15,John dory,Cs-134,,9.1,Bq/kg
2024/03/15,Sea bass,Cs-134,,11,Bq/kg
2024/03/15,Microstomus achne,Cs-134,,8.1,Bq/kg
2024/03/15,Littlemouth flounder,Cs-134,,7.3,Bq/kg
2024/03/15,Fox jacopever,Cs-137,,8.2,Bq/kg
2024/03/15,Marbled sole,Cs-137,,8.4,Bq/kg
2024/03/15,Black rockfish,Cs-137,,8.7,Bq/kg
2024/03/15,Black rockfish,Cs-137,,7.1,Bq/kg
2024/03/15,Olive flounder,Cs-137,,8.6,Bq/kg
2024/03/15,John dory,Cs-137,,7.9,Bq/kg
2024/03/15,Sea bass,Cs-137,,7.6,Bq/kg
2024/03/15,Microstomus achne,Cs-137,,7.9,Bq/kg
2024/03/15,Littlemouth flounder,Cs-137,,8,Bq/kg
2024/03/03,Olive flounder,Cs-134,,8.7,Bq/kg
2024/03/03,Bluefin searobin,Cs-134,,8.1,Bq/kg
2024/03/03,Greeneye,Cs-134,,11,Bq/kg
2024/03/03,Microstomus achne,Cs-134,,8.2,Bq/kg
2024/03/03,Scorpionfish,Cs-134,,8.5,Bq/kg
2024/03/03,Flathead flounder,Cs-134,,9.9,Bq/kg
2024/03/03,Pointhead flounder,Cs-134,,7,Bq/kg
2024/03/03,Red sea bream,Cs-134,,9.6,Bq/kg
2024/03/03,Olive flounder,Cs-137,,8.7,Bq/kg
2024/03/03,Bluefin searobin,Cs-137,,6.3,Bq/kg
2024/03/03,Greeneye,Cs-137,,8,Bq/kg
2024/03/03,Microstomus achne,Cs-137,,7.1,Bq/kg
2024/03/03,Scorpionfish,Cs-137,,7.8,Bq/kg
2024/03/03,Flathead flounder,Cs-137,,7.3,Bq/kg
2024/03/03,Pointhead flounder,Cs-137,,7.8,Bq/kg
2024/03/03,Red sea bream,Cs-137,,9.4,Bq/kg
2024/02/26,Icefish,Cs-134,,8.3,Bq/kg
2024/02/26,Icefish,Cs-137,,8.2,Bq/kg
2024/02/18,Greeneye,Cs-134,,9.6,Bq/kg
2024/02/18,Roughsclae sole,Cs-134,,7.9,Bq/kg
2024/02/18,Microstomus achne,Cs-134,,9.9,Bq/kg
2024/02/18,Chub mackerel,Cs-134,,9.7,Bq/kg
2024/02/18,Rikuzen flounder,Cs-134,,11,Bq/kg
2024/02/18,Brown hakeling,Cs-134,,11,Bq/kg
2024/02/18,Flathead flounder,Cs-134,,9.8,Bq/kg
2024/02/18,Deepsea bonefish,Cs-134,,11,Bq/kg
2024/02/18,Mirror dory,Cs-134,,11,Bq/kg
2024/02/18,Alaska pollack,Cs-134,,9.2,Bq/kg
2024/02/18,Japanese amberjack,Cs-134,,8.2,Bq/kg
2024/02/18,Hairtail,Cs-134,,7.4,Bq/kg
2024/02/18,Greeneye,Cs-137,,7.1,Bq/kg
2024/02/18,Roughsclae sole,Cs-137,,5.9,Bq/kg
2024/02/18,Microstomus achne,Cs-137,,9.3,Bq/kg
2024/02/18,Chub mackerel,Cs-137,,5.8,Bq/kg
2024/02/18,Rikuzen flounder,Cs-137,,9,Bq/kg
2024/02/18,Brown hakeling,Cs-137,,8.1,Bq/kg
2024/02/18,Flathead flounder,Cs-137,,8.5,Bq/kg
2024/02/18,Deepsea bonefish,Cs-137,,8,Bq/kg
2024/02/18,Mirror dory,Cs-137,,8.6,Bq/kg
2024/02/18,Alaska pollack,Cs-137,,9.3,Bq/kg
2024/02/18,Japanese amberjack,Cs-137,,7.4,Bq/kg
2024/02/18,Hairtail,Cs-137,,6.7,Bq/kg
2024/02/12,Black rockfish,Cs-134,,8,Bq/kg
2024/02/12,Black rockfish,Cs-134,,8.2,Bq/kg
2024/02/12,Greenling,Cs-134,,7.8,Bq/kg
2024/02/12,Stone flounder,Cs-134,,8.9,Bq/kg
2024/02/12,Roundnose flounder,Cs-134,,9.4,Bq/kg
2024/02/12,Bluefin searobin,Cs-134,,8.4,Bq/kg
2024/02/12,Icefish,Cs-134,,9.9,Bq/kg
2024/02/12,Icefish,Cs-134,,8.4,Bq/kg
2024/02/12,Yellow goosefish,Cs-134,,7.7,Bq/kg
2024/02/12,Sea bass,Cs-134,,8.1,Bq/kg
2024/02/12,Microstomus achne,Cs-134,,8.6,Bq/kg
2024/02/12,Brown hakeling,Cs-134,,8.9,Bq/kg
2024/02/12,Ridged-eye flounder,Cs-134,,9.3,Bq/kg
2024/02/12,Ridged-eye flounder,Cs-134,,8.3,Bq/kg
2024/02/12,Littlemouth flounder,Cs-134,,9.4,Bq/kg
2024/02/12,Crimson sea bream,Cs-134,,8.5,Bq/kg
2024/02/12,Red sea bream,Cs-134,,7.9,Bq/kg
2024/02/12,Smooth dogfish,Cs-134,,7.6,Bq/kg
2024/02/12,Cinnamon flounder,Cs-134,,9.4,Bq/kg
2024/02/12,Black rockfish,Cs-137,,7.5,Bq/kg
2024/02/12,Black rockfish,Cs-137,,7.6,Bq/kg
2024/02/12,Greenling,Cs-137,,7.1,Bq/kg
2024/02/12,Stone flounder,Cs-137,,6.9,Bq/kg
2024/02/12,Roundnose flounder,Cs-137,,7.2,Bq/kg
2024/02/12,Bluefin searobin,Cs-137,,7.9,Bq/kg
2024/02/12,Icefish,Cs-137,,7.3,Bq/kg
2024/02/12,Icefish,Cs-137,,7.2,Bq/kg
2024/02/12,Yellow goosefish,Cs-137,,7.3,Bq/kg
2024/02/12,Sea bass,Cs-137,,8.4,Bq/kg
2024/02/12,Microstomus achne,Cs-137,,6.6,Bq/kg
2024/02/12,Brown hakeling,Cs-137,,7.9,Bq/kg
2024/02/12,Ridged-eye flounder,Cs-137,,7.2,Bq/kg
2024/02/12,Ridged-eye flounder,Cs-137,,8.4,Bq/kg
2024/02/12,Littlemouth flounder,Cs-137,,8.6,Bq/kg
2024/02/12,Crimson sea bream,Cs-137,,7.3,Bq/kg
2024/02/12,Red sea bream,Cs-137,,8.1,Bq/kg
2024/02/12,Smooth dogfish,Cs-137,,7.6,Bq/kg
2024/02/12,Cinnamon flounder,Cs-137,,7.8,Bq/kg
2024/02/05,Greenling,Cs-134,,12,Bq/kg
2024/02/05,Yellow goosefish,Cs-134,,11,Bq/kg
2024/02/05,Tiger puffer,Cs-134,,8.5,Bq/kg
2024/02/05,Greenling,Cs-137,,7.4,Bq/kg
2024/02/05,Yellow goosefish,Cs-137,,8.3,Bq/kg
2024/02/05,Tiger puffer,Cs-137,,8.6,Bq/kg
2024/02/04,Redwing searobin,Cs-134,,9,Bq/kg
2024/02/04,Roundnose flounder,Cs-134,,10,Bq/kg
2024/02/04,John dory,Cs-134,,8.2,Bq/kg
2024/02/04,Icefish,Cs-134,,9.4,Bq/kg
2024/02/04,Icefish,Cs-134,,9.6,Bq/kg
2024/02/04,Icefish,Cs-134,,8.5,Bq/kg
2024/02/04,Sea bass,Cs-134,,9.4,Bq/kg
2024/02/04,Microstomus achne,Cs-134,,9.1,Bq/kg
2024/02/04,Conger eel,Cs-134,,7.8,Bq/kg
2024/02/04,Rikuzen flounder,Cs-134,,9.4,Bq/kg
2024/02/04,Common skate,Cs-134,,11,Bq/kg
2024/02/04,White croaker,Cs-134,,7.8,Bq/kg
2024/02/04,Ridged-eye flounder,Cs-134,,9,Bq/kg
2024/02/04,Littlemouth flounder,Cs-134,,8.6,Bq/kg
2024/02/04,Crimson sea bream,Cs-134,,9.3,Bq/kg
2024/02/04,Red sea bream,Cs-134,,10,Bq/kg
2024/02/04,Striped jewfish,Cs-134,,11,Bq/kg
2024/02/04,Mirror dory,Cs-134,,11,Bq/kg
