File Creation Date,2025-12-04
Sampling Location,

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2024/02/10,Microstomus achne,Cs-137,,7.8,Bq/kg
2024/02/03,Sebastes cheni,Cs-134,,11,Bq/kg
2024/02/03,Sebastes cheni,Cs-137,,8.4,Bq/kg
2024/01/28,Sebastes cheni,Cs-134,,9.1,Bq/kg
2024/01/28,Goldeye rockfish,Cs-134,,8.5,Bq/kg
2024/01/28,White croaker,Cs-134,,8.3,Bq/kg
2024/01/28,Ridged-eye flounder,Cs-134,,11,Bq/kg
2024/01/28,Redwing searobin,Cs-134,,8.4,Bq/kg
2024/01/28,Conger eel,Cs-134,,8.1,Bq/kg
2024/01/28,Crescent sweeplips,Cs-134,,8.6,Bq/kg
2024/01/28,Sebastes cheni,Cs-137,,8.3,Bq/kg
2024/01/28,Goldeye rockfish,Cs-137,,7.9,Bq/kg
2024/01/28,White croaker,Cs-137,,8,Bq/kg
2024/01/28,Ridged-eye flounder,Cs-137,,8.2,Bq/kg
2024/01/28,Redwing searobin,Cs-137,,7.7,Bq/kg
2024/01/28,Conger eel,Cs-137,,6.6,Bq/kg
2024/01/28,Crescent sweeplips,Cs-137,,9.2,Bq/kg
2024/01/13,Goldeye rockfish,Cs-134,,11,Bq/kg
2024/01/13,Goldeye rockfish,Cs-137,,8.4,Bq/kg
2024/01/06,Sebastes cheni,Cs-134,,4.9,Bq/kg
2024/01/06,Goldeye rockfish,Cs-134,,9.5,Bq/kg
2024/01/06,Sebastes cheni,Cs-137,,7.4,Bq/kg
2024/01/06,Goldeye rockfish,Cs-137,,7.1,Bq/kg
2023/12/18,Hairtail,Cs-134,,9.7,Bq/kg
2023/12/18,Bluefin searobin,Cs-134,,8.5,Bq/kg
2023/12/18,Littlemouth flounder,Cs-134,,6.9,Bq/kg
2023/12/18,Willowy flounder,Cs-134,,9.1,Bq/kg
2023/12/18,Crimson sea bream,Cs-134,,8.6,Bq/kg
2023/12/18,Yellow goosefish,Cs-134,,9.1,Bq/kg
2023/12/18,Tiger puffer,Cs-134,,8.1,Bq/kg
2023/12/18,Hairtail,Cs-137,,8.7,Bq/kg
2023/12/18,Bluefin searobin,Cs-137,,7.2,Bq/kg
2023/12/18,Littlemouth flounder,Cs-137,,7.5,Bq/kg
2023/12/18,Willowy flounder,Cs-137,,8.6,Bq/kg
2023/12/18,Crimson sea bream,Cs-137,,6.9,Bq/kg
2023/12/18,Yellow goosefish,Cs-137,,8.7,Bq/kg
2023/12/18,Tiger puffer,Cs-137,,6.1,Bq/kg
2023/12/16,Stone flounder,Cs-134,,8,Bq/kg
2023/12/16,Stone flounder,Cs-137,,7.1,Bq/kg
2023/12/10,Olive flounder,Cs-134,,9.3,Bq/kg
2023/12/10,Ridged-eye flounder,Cs-134,,9.5,Bq/kg
2023/12/10,Littlemouth flounder,Cs-134,,9.6,Bq/kg
2023/12/10,Marbled sole,Cs-134,,8,Bq/kg
2023/12/10,Ridged-eye flounder,Cs-134,,9.4,Bq/kg
2023/12/10,Striped jewfish,Cs-134,,8.1,Bq/kg
2023/12/10,Willowy flounder,Cs-134,,8.2,Bq/kg
2023/12/10,Mirror dory,Cs-134,,7.7,Bq/kg
2023/12/10,Conger eel,Cs-134,,11,Bq/kg
2023/12/10,Microstomus achne,Cs-134,,7.6,Bq/kg
2023/12/10,Olive flounder,Cs-137,,6.8,Bq/kg
2023/12/10,Ridged-eye flounder,Cs-137,,8.8,Bq/kg
2023/12/10,Littlemouth flounder,Cs-137,,6.4,Bq/kg
2023/12/10,Marbled sole,Cs-137,,7.8,Bq/kg
2023/12/10,Ridged-eye flounder,Cs-137,,9.4,Bq/kg
2023/12/10,Striped jewfish,Cs-137,,7,Bq/kg
2023/12/10,Willowy flounder,Cs-137,,6.8,Bq/kg
2023/12/10,Mirror dory,Cs-137,,7.8,Bq/kg
2023/12/10,Conger eel,Cs-137,,6.5,Bq/kg
2023/12/10,Microstomus achne,Cs-137,,8.3,Bq/kg
2023/12/09,Olive flounder,Cs-134,,6.7,Bq/kg
2023/12/09,Olive flounder,Cs-137,,8.1,Bq/kg
2023/11/25,Fox jacopever,Cs-134,,8.4,Bq/kg-fresh
2023/11/25,Marbled rockfish,Cs-134,,9.2,Bq/kg-fresh
2023/11/25,Fox jacopever,Cs-137,,8.1,Bq/kg-fresh
2023/11/25,Marbled rockfish,Cs-137,,7.3,Bq/kg-fresh
2023/11/19,Crimson sea bream,Cs-134,,9.3,Bq/kg-fresh
2023/11/19,Crimson sea bream,Cs-137,,7.3,Bq/kg-fresh
2023/11/12,Black rockfish,Cs-134,,9.6,Bq/kg-fresh
2023/11/12,Black rockfish,Cs-137,,7.6,Bq/kg-fresh
2023/11/04,Goldeye rockfish,Cs-134,,8.1,Bq/kg-fresh
2023/11/04,Black rockfish,Cs-134,,7.9,Bq/kg-fresh
2023/11/04,Goldeye rockfish,Cs-137,,7,Bq/kg-fresh
2023/11/04,Black rockfish,Cs-137,,7.8,Bq/kg-fresh
2023/10/22,Olive flounder,Cs-134,,8.2,Bq/kg-fresh
2023/10/22,Olive flounder,Cs-137,,7.7,Bq/kg-fresh
2023/10/15,Black rockfish,Cs-134,,7.7,Bq/kg-fresh
2023/10/15,Black rockfish,Cs-137,,8.2,Bq/kg-fresh
2023/10/09,Hairtail,Cs-134,,11,Bq/kg-fresh
2023/10/09,John dory,Cs-134,,6.9,Bq/kg-fresh
2023/10/09,Roundnose flounder,Cs-134,,7.1,Bq/kg-fresh
2023/10/09,Hairtail,Cs-137,,6.2,Bq/kg-fresh
2023/10/09,John dory,Cs-137,,9.1,Bq/kg-fresh
2023/10/09,Roundnose flounder,Cs-137,,7.9,Bq/kg-fresh
2023/10/04,Bluefin searobin,Cs-134,,6.5,Bq/kg-fresh
2023/10/04,Bluefin searobin,Cs-137,,7,Bq/kg-fresh
2023/10/01,Fox jacopever,Cs-134,,9.7,Bq/kg-fresh
2023/10/01,Fox jacopever,Cs-137,,8.1,Bq/kg-fresh
2023/09/26,Pacific barrelfish,Cs-134,,9,Bq/kg-fresh
2023/09/26,Yellow goosefish,Cs-134,,9.1,Bq/kg-fresh
2023/09/26,Pacific barrelfish,Cs-137,,8.2,Bq/kg-fresh
2023/09/26,Yellow goosefish,Cs-137,,8.7,Bq/kg-fresh
2023/09/13,Fox jacopever,Cs-134,,12,Bq/kg-fresh
2023/09/13,Black rockfish,Cs-134,,5.3,Bq/kg-fresh
2023/09/13,Fox jacopever,Cs-137,,7.9,Bq/kg-fresh
2023/09/13,Black rockfish,Cs-137,,7.1,Bq/kg-fresh
2023/09/06,Goldeye rockfish,Cs-134,,8.9,Bq/kg-fresh
2023/09/06,Fox jacopever,Cs-134,,9.4,Bq/kg-fresh
2023/09/06,Black rockfish,Cs-134,,8.6,Bq/kg-fresh
2023/09/06,Goldeye rockfish,Cs-137,,8.7,Bq/kg-fresh
2023/09/06,Fox jacopever,Cs-137,,8.4,Bq/kg-fresh
2023/09/06,Black rockfish,Cs-137,,8.3,Bq/kg-fresh
2023/09/02,Olive flounder,Cs-134,,8.6,Bq/kg-fresh
2023/09/02,Olive flounder,Cs-137,,9,Bq/kg-fresh
2023/08/26,Black rockfish,Cs-134,,11,Bq/kg-fresh
2023/08/26,Black rockfish,Cs-137,,8.1,Bq/kg-fresh
2023/08/05,Bluefin searobin,Cs-134,,9.1,Bq/kg-fresh
2023/08/05,Common skate,Cs-134,,8.9,Bq/kg-fresh
2023/08/05,Honnibe crocker,Cs-134,,8.6,Bq/kg-fresh
2023/08/05,Bluefin searobin,Cs-137,,7,Bq/kg-fresh
2023/08/05,Common skate,Cs-137,,6.9,Bq/kg-fresh
2023/08/05,Honnibe crocker,Cs-137,,7.4,Bq/kg-fresh
2023/07/26,Goldeye rockfish,Cs-134,,9.5,Bq/kg-fresh
2023/07/26,Black rockfish,Cs-134,,8.2,Bq/kg-fresh
2023/07/26,Marbled rockfish,Cs-134,,7.7,Bq/kg-fresh
2023/07/26,Goldeye rockfish,Cs-137,,9,Bq/kg-fresh
2023/07/26,Black rockfish,Cs-137,,7.5,Bq/kg-fresh
2023/07/26,Marbled rockfish,Cs-137,,7.2,Bq/kg-fresh
2023/07/22,Sebastes cheni,Cs-134,,9.5,Bq/kg-fresh
2023/07/22,Bluefin searobin,Cs-134,,9.1,Bq/kg-fresh
2023/07/22,Sebastes cheni,Cs-137,,9,Bq/kg-fresh
2023/07/22,Bluefin searobin,Cs-137,,7.4,Bq/kg-fresh
2023/07/11,Goldeye rockfish,Cs-134,,9,Bq/kg-fresh
2023/07/11,Fox jacopever,Cs-134,,7.7,Bq/kg-fresh
2023/07/11,Goldeye rockfish,Cs-137,,6.8,Bq/kg-fresh
2023/07/11,Fox jacopever,Cs-137,,6.7,Bq/kg-fresh
2023/07/01,Sebastes cheni,Cs-134,,6.7,Bq/kg-fresh
2023/07/01,Goldeye rockfish,Cs-134,,7.8,Bq/kg-fresh
2023/07/01,Fox jacopever,Cs-134,,11,Bq/kg-fresh
2023/07/01,Black rockfish,Cs-134,,9.7,Bq/kg-fresh
2023/07/01,Sebastes cheni,Cs-137,,8.7,Bq/kg-fresh
2023/07/01,Goldeye rockfish,Cs-137,,5.6,Bq/kg-fresh
2023/07/01,Fox jacopever,Cs-137,,7.8,Bq/kg-fresh
2023/07/01,Black rockfish,Cs-137,,8,Bq/kg-fresh
2023/06/18,Red sea bream,Cs-134,,8.3,Bq/kg-fresh
2023/06/18,Crimson sea bream,Cs-134,,9.4,Bq/kg-fresh
2023/06/18,Stone flounder,Cs-134,,8,Bq/kg-fresh
2023/06/18,Horn Dragonet,Cs-134,,8.2,Bq/kg-fresh
2023/06/18,Smooth dogfish,Cs-134,,6.3,Bq/kg-fresh
2023/06/18,Red sea bream,Cs-137,,7.3,Bq/kg-fresh
2023/06/18,Crimson sea bream,Cs-137,,7.3,Bq/kg-fresh
2023/06/18,Stone flounder,Cs-137,,7.4,Bq/kg-fresh
2023/06/18,Horn Dragonet,Cs-137,,6.7,Bq/kg-fresh
2023/06/18,Smooth dogfish,Cs-137,,6.7,Bq/kg-fresh
2023/05/28,White croaker,Cs-134,,7.9,Bq/kg-fresh
2023/05/28,Jack mackerel,Cs-134,,9,Bq/kg-fresh
2023/05/28,Willowy flounder,Cs-134,,9.6,Bq/kg-fresh
2023/05/28,Roundnose flounder,Cs-134,,7.1,Bq/kg-fresh
2023/05/28,Yellow goosefish,Cs-134,,8.5,Bq/kg-fresh
2023/05/28,Microstomus achne,Cs-134,,7.9,Bq/kg-fresh
2023/05/28,White croaker,Cs-137,,6.8,Bq/kg-fresh
2023/05/28,Jack mackerel,Cs-137,,8.2,Bq/kg-fresh
2023/05/28,Willowy flounder,Cs-137,,8.2,Bq/kg-fresh
2023/05/28,Roundnose flounder,Cs-137,,6.3,Bq/kg-fresh
2023/05/28,Yellow goosefish,Cs-137,,8,Bq/kg-fresh
2023/05/28,Microstomus achne,Cs-137,,7.4,Bq/kg-fresh
2023/05/27,Sebastes cheni,Cs-134,,9.3,Bq/kg-fresh
2023/05/27,Goldeye rockfish,Cs-134,,8.4,Bq/kg-fresh
2023/05/27,Greenling,Cs-134,,9.6,Bq/kg-fresh
2023/05/27,Sebastes cheni,Cs-137,,7.4,Bq/kg-fresh
2023/05/27,Goldeye rockfish,Cs-137,,7.3,Bq/kg-fresh
2023/05/27,Greenling,Cs-137,,8.6,Bq/kg-fresh
2023/05/20,Sebastes cheni,Cs-134,,8.1,Bq/kg-fresh
2023/05/20,Goldeye rockfish,Cs-134,,7.8,Bq/kg-fresh
2023/05/20,Black rockfish,Cs-134,,9.2,Bq/kg-fresh
2023/05/20,Marbled rockfish,Cs-134,,8.3,Bq/kg-fresh
2023/05/20,Sebastes cheni,Cs-137,,8.5,Bq/kg-fresh
2023/05/20,Goldeye rockfish,Cs-137,,6.9,Bq/kg-fresh
2023/05/20,Black rockfish,Cs-137,,8.3,Bq/kg-fresh
2023/05/20,Marbled rockfish,Cs-137,,7.9,Bq/kg-fresh
2023/05/13,Sebastes cheni,Cs-134,,8.1,Bq/kg-fresh
2023/05/13,Sebastes cheni,Cs-137,,8.4,Bq/kg-fresh
2023/05/06,Sebastes cheni,Cs-134,,5.5,Bq/kg-fresh
2023/05/06,Goldeye rockfish,Cs-134,,8.8,Bq/kg-fresh
2023/05/06,Fox jacopever,Cs-134,,8.1,Bq/kg-fresh
2023/05/06,Sebastes cheni,Cs-137,,7,Bq/kg-fresh
2023/05/06,Goldeye rockfish,Cs-137,,6.9,Bq/kg-fresh
2023/05/06,Fox jacopever,Cs-137,,8.3,Bq/kg-fresh
2023/04/22,Goldeye rockfish,Cs-134,,9.9,Bq/kg-fresh
2023/04/22,Black rockfish,Cs-134,,7.4,Bq/kg-fresh
2023/04/22,Goldeye rockfish,Cs-137,,8.9,Bq/kg-fresh
2023/04/22,Black rockfish,Cs-137,,7.8,Bq/kg-fresh
2023/04/09,Goldeye rockfish,Cs-134,,8.6,Bq/kg-fresh
2023/04/09,Fox jacopever,Cs-134,,8.6,Bq/kg-fresh
2023/04/09,Goldeye rockfish,Cs-137,,7.6,Bq/kg-fresh
2023/04/09,Fox jacopever,Cs-137,,8.6,Bq/kg-fresh
2023/04/04,Blackthroat seaperch,Cs-134,,9.7,Bq/kg-fresh
2023/04/04,White croaker,Cs-134,,8.4,Bq/kg-fresh
2023/04/04,Hairtail,Cs-134,,11,Bq/kg-fresh
2023/04/04,Olive flounder,Cs-134,,7.5,Bq/kg-fresh
2023/04/04,Bluefin searobin,Cs-134,,6.4,Bq/kg-fresh
2023/04/04,Jack mackerel,Cs-134,,8,Bq/kg-fresh
2023/04/04,Pacific barrelfish,Cs-134,,9.4,Bq/kg-fresh
2023/04/04,Blackthroat seaperch,Cs-137,,7.9,Bq/kg-fresh
2023/04/04,White croaker,Cs-137,,7.1,Bq/kg-fresh
2023/04/04,Hairtail,Cs-137,,7.3,Bq/kg-fresh
2023/04/04,Olive flounder,Cs-137,,8.6,Bq/kg-fresh
2023/04/04,Bluefin searobin,Cs-137,,6.3,Bq/kg-fresh
2023/04/04,Jack mackerel,Cs-137,,7.7,Bq/kg-fresh
2023/04/04,Pacific barrelfish,Cs-137,,8.5,Bq/kg-fresh
2023/04/01,Sebastes cheni,Cs-134,,9.6,Bq/kg-fresh
2023/04/01,Goldeye rockfish,Cs-134,,9.3,Bq/kg-fresh
2023/04/01,Sebastes cheni,Cs-137,,7.6,Bq/kg-fresh
2023/04/01,Goldeye rockfish,Cs-137,,8.7,Bq/kg-fresh
2023/03/25,Sebastes cheni,Cs-134,,7.9,Bq/kg-fresh
2023/03/25,Goldeye rockfish,Cs-134,,8.4,Bq/kg-fresh
2023/03/25,Black rockfish,Cs-134,,8.4,Bq/kg-fresh
2023/03/25,Jack mackerel,Cs-134,,7.2,Bq/kg-fresh
2023/03/25,Sebastes cheni,Cs-137,,8.3,Bq/kg-fresh
2023/03/25,Goldeye rockfish,Cs-137,,6.5,Bq/kg-fresh
2023/03/25,Black rockfish,Cs-137,,8.4,Bq/kg-fresh
2023/03/25,Jack mackerel,Cs-137,,6.9,Bq/kg-fresh
2023/03/12,Black rockfish,Cs-134,,9.6,Bq/kg-fresh
2023/03/12,Black rockfish,Cs-134,,8,Bq/kg-fresh
2023/03/12,Black rockfish,Cs-134,,9,Bq/kg-fresh
2023/03/12,Takifugu snyderi,Cs-134,,8.6,Bq/kg-fresh
2023/03/12,Sea bass,Cs-134,,7.5,Bq/kg-fresh
2023/03/12,Sea bass,Cs-134,,8.1,Bq/kg-fresh
2023/03/12,Sea bass,Cs-134,,9.2,Bq/kg-fresh
2023/03/12,Pointhead flounder,Cs-134,,9.7,Bq/kg-fresh
2023/03/12,Ridged-eye flounder,Cs-134,,11,Bq/kg-fresh
2023/03/12,Littlemouth flounder,Cs-134,,9.3,Bq/kg-fresh
2023/03/12,Marbled sole,Cs-134,,9.7,Bq/kg-fresh
2023/03/12,Globefish,Cs-134,,9.4,Bq/kg-fresh
2023/03/12,Ridged-eye flounder,Cs-134,,5.5,Bq/kg-fresh
2023/03/12,Black rockfish,Cs-137,,7.9,Bq/kg-fresh
2023/03/12,Black rockfish,Cs-137,,8.7,Bq/kg-fresh
2023/03/12,Black rockfish,Cs-137,,8.3,Bq/kg-fresh
2023/03/12,Takifugu snyderi,Cs-137,,8,Bq/kg-fresh
2023/03/12,Sea bass,Cs-137,,7,Bq/kg-fresh
2023/03/12,Sea bass,Cs-137,,6.6,Bq/kg-fresh
2023/03/12,Sea bass,Cs-137,,8.5,Bq/kg-fresh
2023/03/12,Pointhead flounder,Cs-137,,7.6,Bq/kg-fresh
2023/03/12,Ridged-eye flounder,Cs-137,,8.5,Bq/kg-fresh
2023/03/12,Littlemouth flounder,Cs-137,,8.1,Bq/kg-fresh
2023/03/12,Marbled sole,Cs-137,,8.4,Bq/kg-fresh
2023/03/12,Globefish,Cs-137,,6.9,Bq/kg-fresh
2023/03/12,Ridged-eye flounder,Cs-137,,7.7,Bq/kg-fresh
2023/03/11,Goldeye rockfish,Cs-134,,9.4,Bq/kg-fresh
2023/03/11,Goldeye rockfish,Cs-137,,7.2,Bq/kg-fresh
2023/03/09,Black rockfish,Cs-134,,8.9,Bq/kg-fresh
2023/03/09,Sea bass,Cs-134,,8.3,Bq/kg-fresh
2023/03/09,Black rockfish,Cs-137,,8.2,Bq/kg-fresh
2023/03/09,Sea bass,Cs-137,,6.5,Bq/kg-fresh
2023/03/05,Sebastes cheni,Cs-134,,11,Bq/kg-fresh
2023/03/05,Fox jacopever,Cs-134,,8.6,Bq/kg-fresh
2023/03/05,Black rockfish,Cs-134,,9,Bq/kg-fresh
2023/03/05,Bulgyhead wrasse,Cs-134,,9.5,Bq/kg-fresh
2023/03/05,Sebastes cheni,Cs-137,,7.7,Bq/kg-fresh
2023/03/05,Fox jacopever,Cs-137,,7.7,Bq/kg-fresh
2023/03/05,Black rockfish,Cs-137,,7,Bq/kg-fresh
2023/03/05,Bulgyhead wrasse,Cs-137,,8.4,Bq/kg-fresh
2023/02/25,Sebastes cheni,Cs-134,,7.1,Bq/kg-fresh
2023/02/25,Goldeye rockfish,Cs-134,,11,Bq/kg-fresh
2023/02/25,Fox jacopever,Cs-134,,8.9,Bq/kg-fresh
2023/02/25,Japanese amberjack,Cs-134,,8.1,Bq/kg-fresh
2023/02/25,Sebastes cheni,Cs-137,,7.3,Bq/kg-fresh
2023/02/25,Goldeye rockfish,Cs-137,,8.3,Bq/kg-fresh
2023/02/25,Fox jacopever,Cs-137,,8.1,Bq/kg-fresh
2023/02/25,Japanese amberjack,Cs-137,,7.1,Bq/kg-fresh
2023/02/24,Sea bass,Cs-134,,9,Bq/kg-fresh
2023/02/24,Sea bass,Cs-137,,7.5,Bq/kg-fresh
2023/02/18,Sebastes cheni,Cs-134,,9,Bq/kg-fresh
2023/02/18,Fox jacopever,Cs-134,,6.6,Bq/kg-fresh
2023/02/18,Black rockfish,Cs-134,,8.1,Bq/kg-fresh
2023/02/18,Sebastes cheni,Cs-137,,8.2,Bq/kg-fresh
2023/02/18,Fox jacopever,Cs-137,,6.3,Bq/kg-fresh
2023/02/18,Black rockfish,Cs-137,,8.2,Bq/kg-fresh
2023/02/12,Bluefin searobin,Cs-134,,9.2,Bq/kg-fresh
2023/02/12,Sea bass,Cs-134,,9.1,Bq/kg-fresh
2023/02/12,Littlemouth flounder,Cs-134,,9.1,Bq/kg-fresh
2023/02/12,Globefish,Cs-134,,9.6,Bq/kg-fresh
2023/02/12,Ridged-eye flounder,Cs-134,,8.8,Bq/kg-fresh
2023/02/12,Striped jewfish,Cs-134,,9,Bq/kg-fresh
2023/02/12,Redwing searobin,Cs-134,,8.6,Bq/kg-fresh
2023/02/12,Willowy flounder,Cs-134,,7.6,Bq/kg-fresh
2023/02/12,Bluefin searobin,Cs-137,,8.7,Bq/kg-fresh
2023/02/12,Sea bass,Cs-137,,7.2,Bq/kg-fresh
2023/02/12,Littlemouth flounder,Cs-137,,9.2,Bq/kg-fresh
2023/02/12,Globefish,Cs-137,,7.2,Bq/kg-fresh
2023/02/12,Ridged-eye flounder,Cs-137,,8.1,Bq/kg-fresh
2023/02/12,Striped jewfish,Cs-137,,8.1,Bq/kg-fresh
2023/02/12,Redwing searobin,Cs-137,,6,Bq/kg-fresh
2023/02/12,Willowy flounder,Cs-137,,6.7,Bq/kg-fresh
2023/02/04,Ridged-eye flounder,Cs-134,,8.1,Bq/kg-fresh
2023/02/04,Littlemouth flounder,Cs-134,,9.4,Bq/kg-fresh
2023/02/04,Globefish,Cs-134,,8.5,Bq/kg-fresh
2023/02/04,Bulgyhead wrasse,Cs-134,,8.7,Bq/kg-fresh
2023/02/04,Willowy flounder,Cs-134,,8.7,Bq/kg-fresh
2023/02/04,Red sea bream,Cs-134,,8.7,Bq/kg-fresh
2023/02/04,Stone flounder,Cs-134,,9.2,Bq/kg-fresh
2023/02/04,Microstomus achne,Cs-134,,9.6,Bq/kg-fresh
2023/02/04,Ridged-eye flounder,Cs-137,,8.1,Bq/kg-fresh
2023/02/04,Littlemouth flounder,Cs-137,,9.4,Bq/kg-fresh
2023/02/04,Globefish,Cs-137,,6.9,Bq/kg-fresh
2023/02/04,Bulgyhead wrasse,Cs-137,,7.7,Bq/kg-fresh
2023/02/04,Willowy flounder,Cs-137,,7.8,Bq/kg-fresh
2023/02/04,Red sea bream,Cs-137,,7.4,Bq/kg-fresh
2023/02/04,Stone flounder,Cs-137,,7.7,Bq/kg-fresh
2023/02/04,Microstomus achne,Cs-137,,7.5,Bq/kg-fresh
2023/01/28,Sebastes cheni,Cs-134,,7.9,Bq/kg-fresh
2023/01/28,Goldeye rockfish,Cs-134,,9.3,Bq/kg-fresh
2023/01/28,Fox jacopever,Cs-134,,8.5,Bq/kg-fresh
2023/01/28,Bulgyhead wrasse,Cs-134,,8.4,Bq/kg-fresh
2023/01/28,Snailfish,Cs-134,,8.5,Bq/kg-fresh
2023/01/28,Marbled rockfish,Cs-134,,8.6,Bq/kg-fresh
2023/01/28,Sebastes cheni,Cs-137,,6.3,Bq/kg-fresh
2023/01/28,Goldeye rockfish,Cs-137,,6.6,Bq/kg-fresh
2023/01/28,Fox jacopever,Cs-137,,6.5,Bq/kg-fresh
2023/01/28,Bulgyhead wrasse,Cs-137,,7.8,Bq/kg-fresh
2023/01/28,Snailfish,Cs-137,,8.8,Bq/kg-fresh
2023/01/28,Marbled rockfish,Cs-137,,7.2,Bq/kg-fresh
2023/01/21,Sebastes cheni,Cs-134,,8.2,Bq/kg-fresh
2023/01/21,Goldeye rockfish,Cs-134,,8.1,Bq/kg-fresh
2023/01/21,Fox jacopever,Cs-134,,8.9,Bq/kg-fresh
2023/01/21,Marbled rockfish,Cs-134,,9.9,Bq/kg-fresh
2023/01/21,Sebastes cheni,Cs-137,,6.8,Bq/kg-fresh
2023/01/21,Goldeye rockfish,Cs-137,,6.5,Bq/kg-fresh
2023/01/21,Fox jacopever,Cs-137,,8.2,Bq/kg-fresh
2023/01/21,Marbled rockfish,Cs-137,,8.9,Bq/kg-fresh
2023/01/14,Sebastes cheni,Cs-134,,7.4,Bq/kg-fresh
2023/01/14,Fox jacopever,Cs-134,,12,Bq/kg-fresh
2023/01/14,Red sea bream,Cs-134,,8,Bq/kg-fresh
2023/01/14,Sebastes cheni,Cs-137,,6.7,Bq/kg-fresh
2023/01/14,Fox jacopever,Cs-137,,7.3,Bq/kg-fresh
2023/01/14,Red sea bream,Cs-137,,8.4,Bq/kg-fresh
2022/12/20,Mirror dory,Cs-134,,8.2,Bq/kg-fresh
2022/12/20,Rikuzen flounder,Cs-134,,9,Bq/kg-fresh
2022/12/20,Mirror dory,Cs-137,,7.9,Bq/kg-fresh
2022/12/20,Rikuzen flounder,Cs-137,,8.2,Bq/kg-fresh
2022/12/17,Sebastes cheni,Cs-134,,8.4,Bq/kg-fresh
2022/12/17,Temminck's Surfperch,Cs-134,,8.3,Bq/kg-fresh
2022/12/17,Sebastes cheni,Cs-137,,7.6,Bq/kg-fresh
2022/12/17,Temminck's Surfperch,Cs-137,,6.1,Bq/kg-fresh
2022/12/10,Goldeye rockfish,Cs-134,,6.9,Bq/kg-fresh
2022/12/10,Goldeye rockfish,Cs-137,,8.4,Bq/kg-fresh
2022/12/05,Black rockfish,Cs-134,,11,Bq/kg-fresh
2022/12/05,Black rockfish,Cs-134,,7.9,Bq/kg-fresh
2022/12/05,Black rockfish,Cs-137,,8.9,Bq/kg-fresh
2022/12/05,Black rockfish,Cs-137,,8.3,Bq/kg-fresh
2022/12/03,Red sea bream,Cs-134,,8.1,Bq/kg-fresh
2022/12/03,Red sea bream,Cs-137,,6.6,Bq/kg-fresh
2022/11/27,White croaker,Cs-134,,11,Bq/kg-fresh
2022/11/27,Marbled sole,Cs-134,,7.8,Bq/kg-fresh
2022/11/27,Striped jewfish,Cs-134,,8.1,Bq/kg-fresh
2022/11/27,Conger eel,Cs-134,,9.5,Bq/kg-fresh
2022/11/27,White croaker,Cs-137,,7.6,Bq/kg-fresh
2022/11/27,Marbled sole,Cs-137,,7.3,Bq/kg-fresh
2022/11/27,Striped jewfish,Cs-137,,8.8,Bq/kg-fresh
2022/11/27,Conger eel,Cs-137,,7.5,Bq/kg-fresh
2022/11/26,Hairtail,Cs-134,,9.9,Bq/kg-fresh
2022/11/26,Takifugu snyderi,Cs-134,,9.5,Bq/kg-fresh
2022/11/26,Ridged-eye flounder,Cs-134,,9.1,Bq/kg-fresh
2022/11/26,Redwing searobin,Cs-134,,8.3,Bq/kg-fresh
2022/11/26,Red sea bream,Cs-134,,8.7,Bq/kg-fresh
2022/11/26,Red barracuda,Cs-134,,9.2,Bq/kg-fresh
2022/11/26,Japanese tonguefish,Cs-134,,9.8,Bq/kg-fresh
2022/11/26,Crimson sea bream,Cs-134,,7.6,Bq/kg-fresh
2022/11/26,John dory,Cs-134,,7.7,Bq/kg-fresh
2022/11/26,Roundnose flounder,Cs-134,,9.3,Bq/kg-fresh
2022/11/26,Hairtail,Cs-137,,7.2,Bq/kg-fresh
2022/11/26,Takifugu snyderi,Cs-137,,8.2,Bq/kg-fresh
2022/11/26,Ridged-eye flounder,Cs-137,,8.4,Bq/kg-fresh
2022/11/26,Redwing searobin,Cs-137,,7.1,Bq/kg-fresh
2022/11/26,Red sea bream,Cs-137,,7.6,Bq/kg-fresh
2022/11/26,Red barracuda,Cs-137,,7.7,Bq/kg-fresh
2022/11/26,Japanese tonguefish,Cs-137,,7.6,Bq/kg-fresh
2022/11/26,Crimson sea bream,Cs-137,,8.8,Bq/kg-fresh
2022/11/26,John dory,Cs-137,,8,Bq/kg-fresh
2022/11/26,Roundnose flounder,Cs-137,,8.2,Bq/kg-fresh
2022/11/20,White croaker,Cs-134,,6.4,Bq/kg-fresh
2022/11/20,Hairtail,Cs-134,,8,Bq/kg-fresh
2022/11/20,Jack mackerel,Cs-134,,9.2,Bq/kg-fresh
2022/11/20,Littlemouth flounder,Cs-134,,7.9,Bq/kg-fresh
2022/11/20,Globefish,Cs-134,,8,Bq/kg-fresh
2022/11/20,Willowy flounder,Cs-134,,7.5,Bq/kg-fresh
2022/11/20,Conger eel,Cs-134,,8.9,Bq/kg-fresh
2022/11/20,Crimson sea bream,Cs-134,,7.5,Bq/kg-fresh
2022/11/20,John dory,Cs-134,,8.2,Bq/kg-fresh
2022/11/20,Roundnose flounder,Cs-134,,7.5,Bq/kg-fresh
2022/11/20,White croaker,Cs-137,,8.5,Bq/kg-fresh
2022/11/20,Hairtail,Cs-137,,7.5,Bq/kg-fresh
2022/11/20,Jack mackerel,Cs-137,,8.2,Bq/kg-fresh
2022/11/20,Littlemouth flounder,Cs-137,,8.2,Bq/kg-fresh
