File Creation Date,2025-01-27
Sampling Location,Around 18km offshore of Ukedo River (T-B2) (Fish)

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2021/10/5,Red sea bream (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/10/5,Searobin (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/9/24,Yellow goosefish (whole),Cs-134,,3.5,Bq/kg-fresh
2021/9/24,Common skete (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/9/24,Roundnose flounder (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/9/24,Ridged-eye flounder (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/9/24,Lepidotrigla microptena (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/9/24,Crimson sea bream (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/9/24,John dory (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/9/24,Takifugu snyderi (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/9/24,Searobin (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/9/24,Mirror dory (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/9/24,Yellow goosefish (whole),Cs-137,,3.6,Bq/kg-fresh
2021/9/24,Common skete (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/9/24,Roundnose flounder (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/9/24,Ridged-eye flounder (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/9/24,Lepidotrigla microptena (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/9/24,Crimson sea bream (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/9/24,John dory (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/9/24,Takifugu snyderi (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/9/24,Searobin (muscle),Cs-137,4.7,,Bq/kg-fresh
2021/9/24,Mirror dory (muscle),Cs-137,,2.7,Bq/kg-fresh
2021/8/24,Yellow goosefish (whole),Cs-134,,3.8,Bq/kg-fresh
2021/8/24,Common skete (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/8/24,Roundnose flounder (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/8/24,Lepidotrigla microptena (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/8/24,Jack mackerel (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/8/24,John dory (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/8/24,Takifugu snyderi (muscle),Cs-134,,3.0,Bq/kg-fresh
2021/8/24,Yellow goosefish (whole),Cs-137,,4.1,Bq/kg-fresh
2021/8/24,Common skete (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/8/24,Roundnose flounder (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/8/24,Lepidotrigla microptena (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/8/24,Jack mackerel (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/8/24,John dory (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/8/24,Takifugu snyderi (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/7/20,Greenling (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/7/20,Yellow goosefish (whole),Cs-134,,3.2,Bq/kg-fresh
2021/7/20,Common skete (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/7/20,Microstomus achne (muscle),Cs-134,,2.7,Bq/kg-fresh
2021/7/20,Littlemouth flounder (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/7/20,Marbled sole (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/7/20,Roundnose flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/7/20,Lepidotrigla microptena (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/7/20,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/7/20,John dory (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/7/20,Red sea bream (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/7/20,Searobin (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/7/20,Greenling (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/7/20,Yellow goosefish (whole),Cs-137,,3.1,Bq/kg-fresh
2021/7/20,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/7/20,Microstomus achne (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/7/20,Littlemouth flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/7/20,Marbled sole (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/7/20,Roundnose flounder (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/7/20,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/7/20,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/7/20,John dory (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/7/20,Red sea bream (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/7/20,Searobin (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/6/15,Greenling (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/6/15,Yellow goosefish (whole),Cs-134,,3.8,Bq/kg-fresh
2021/6/15,Common skete (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/6/15,Microstomus achne (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/6/15,Littlemouth flounder (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/6/15,Marbled sole (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/6/15,Willowy flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/6/15,Lepidotrigla microptena (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/6/15,Flatfish (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/6/15,Greenling (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/6/15,Yellow goosefish (whole),Cs-137,,4.1,Bq/kg-fresh
2021/6/15,Common skete (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/6/15,Microstomus achne (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/6/15,Littlemouth flounder (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/6/15,Marbled sole (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/6/15,Willowy flounder (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/6/15,Lepidotrigla microptena (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/6/15,Flatfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/5/18,Yellow goosefish (whole),Cs-134,,3.4,Bq/kg-fresh
2021/5/18,Common skete (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/5/18,Microstomus achne (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/5/18,Littlemouth flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/5/18,Marbled sole (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/5/18,Roundnose flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/5/18,Willowy flounder (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/5/18,Lepidotrigla microptena (muscle),Cs-134,,2.9,Bq/kg-fresh
2021/5/18,White croaker (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/5/18,Cloudy catshark (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/5/18,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/5/18,Yellow goosefish (whole),Cs-137,,2.9,Bq/kg-fresh
2021/5/18,Common skete (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/5/18,Microstomus achne (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/5/18,Littlemouth flounder (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/5/18,Marbled sole (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/5/18,Roundnose flounder (muscle),Cs-137,,4.2,Bq/kg-fresh
2021/5/18,Willowy flounder (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/5/18,Lepidotrigla microptena (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/5/18,White croaker (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/5/18,Cloudy catshark (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/5/18,Flatfish (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/3/19,Greenling (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/3/19,Yellow goosefish (whole),Cs-134,,3.8,Bq/kg-fresh
2021/3/19,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/3/19,Sea bass (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/3/19,Pointhead flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/3/19,Microstomus achne (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/3/19,Littlemouth flounder (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/3/19,Marbled sole (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/3/19,Roundnose flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/3/19,Ridged-eye flounder (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/3/19,Willowy flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/3/19,Greenling (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/3/19,Yellow goosefish (whole),Cs-137,,3.4,Bq/kg-fresh
2021/3/19,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/3/19,Sea bass (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/3/19,Pointhead flounder (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/3/19,Microstomus achne (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/3/19,Littlemouth flounder (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/3/19,Marbled sole (muscle),Cs-137,,3.0,Bq/kg-fresh
2021/3/19,Roundnose flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/3/19,Ridged-eye flounder (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/3/19,Willowy flounder (muscle),Cs-137,,3.4,Bq/kg-fresh
